sgID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
THEG5_-_32079222.23-P1P2|THEG5_+_32079445.23-P1P2++THEG5_-_32079222.23-P1P2|THEG5_+_32079445.23-P1P2	2756.65116525696	-0.498274290662241	0.284475131677033	-1.75155658677376	0.0798500830689261	0.488575022340215	THEG5
SCRG1_+_174320360.23-P1P2|SCRG1_+_174320092.23-P1P2++SCRG1_+_174320360.23-P1P2|SCRG1_+_174320092.23-P1P2	1454.15688852365	0.587511260706207	0.335516428641766	1.75106555313718	0.0799346189496317	0.48895042003094	SCRG1
non-targeting_00293|non-targeting_03688++non-targeting_00293|non-targeting_03688	1664.70935047979	-0.502080229268571	0.286817596188664	-1.75052101384432	0.0800284513499073	0.48938244923772	non-targeting
FAM104B_+_55187568.23-P1P2|FAM104B_-_55187538.23-P1P2++FAM104B_+_55187568.23-P1P2|FAM104B_-_55187538.23-P1P2	1425.03373548561	-0.554524455467591	0.316871222745076	-1.74999941826118	0.0801184141094169	0.48959951931936	FAM104B
RNF166_-_88772655.23-P1|RNF166_-_88772739.23-P1++RNF166_-_88772655.23-P1|RNF166_-_88772739.23-P1	1691.01819456704	-0.640088773916899	0.365803371924885	-1.74981649444264	0.0801499835472816	0.48959951931936	RNF166
TMEM95_-_7258531.23-P1P2|TMEM95_-_7258482.23-P1P2++TMEM95_-_7258531.23-P1P2|TMEM95_-_7258482.23-P1P2	2194.77333349746	-0.439205953372389	0.251006817986887	-1.7497769857205	0.0801568033857925	0.48959951931936	TMEM95
TSTA3_-_144699678.23-P1P2|TSTA3_-_144699631.23-P1P2++TSTA3_-_144699678.23-P1P2|TSTA3_-_144699631.23-P1P2	7639.87626393261	-0.26153424095388	0.149439746987984	-1.75009825849684	0.0801013602259816	0.48959951931936	TSTA3
ANKRD24_+_4198441.23-P1P2|ANKRD24_+_4198444.23-P1P2++ANKRD24_+_4198441.23-P1P2|ANKRD24_+_4198444.23-P1P2	1317.01520939212	-0.571779562230914	0.326830284898624	-1.74946933821714	0.0802099244059103	0.489782141182703	ANKRD24
NWD1_-_16830833.23-P1P2|NWD1_-_16830822.23-P1P2++NWD1_-_16830833.23-P1P2|NWD1_-_16830822.23-P1P2	2537.75555945219	-0.404039581867916	0.230967793915743	-1.74933299148759	0.0802334763308241	0.489784153196356	NWD1
ABL2_+_179198340.23-P2|ABL2_+_179198740.23-P2++ABL2_+_179198340.23-P2|ABL2_+_179198740.23-P2	4520.0509761446	-0.42928128538151	0.245610007940606	-1.74781674810792	0.0804957642689544	0.490413405370418	ABL2
FLG_-_152297722.23-P1P2|FLG_+_152297695.23-P1P2++FLG_-_152297722.23-P1P2|FLG_+_152297695.23-P1P2	1816.86640217911	0.476615618202352	0.272588217480187	1.7484820973122	0.0803805829578316	0.490413405370418	FLG
LEMD2_+_33756860.23-P1P2|LEMD2_-_33756816.23-P1P2++LEMD2_+_33756860.23-P1P2|LEMD2_-_33756816.23-P1P2	1973.52902064443	0.531751873752591	0.304264713376876	1.74766198765198	0.0805225746905201	0.490413405370418	LEMD2
LLGL2_-_73554331.23-P2|LLGL2_+_73553980.23-P2++LLGL2_-_73554331.23-P2|LLGL2_+_73553980.23-P2	1287.53866884683	-0.640047491541024	0.36622943118516	-1.74766809283939	0.0805215169014931	0.490413405370418	LLGL2
MAMLD1_-_149531591.23-P1P2|MAMLD1_+_149531609.23-P1P2++MAMLD1_-_149531591.23-P1P2|MAMLD1_+_149531609.23-P1P2	1368.45269194731	-0.641597739659385	0.367092221738705	-1.74778353139847	0.0805015180604558	0.490413405370418	MAMLD1
MC1R_+_89984332.23-P1P2|MC1R_+_89984320.23-P1P2++MC1R_+_89984332.23-P1P2|MC1R_+_89984320.23-P1P2	1547.07203052633	-0.691049756120855	0.395343975391899	-1.74797087886777	0.0804690701416562	0.490413405370418	MC1R
MIR205HG_+_209605588.23-P2|MIR205HG_-_209605595.23-P2++MIR205HG_+_209605588.23-P2|MIR205HG_-_209605595.23-P2	2025.31367138739	-0.462063555472338	0.264366251071418	-1.74781596969998	0.0804958991007944	0.490413405370418	MIR205HG
SQLE_+_126011191.23-P1P2|SQLE_-_126010804.23-P1P2++SQLE_+_126011191.23-P1P2|SQLE_-_126010804.23-P1P2	2996.0401214876	-0.416902276548113	0.238512987612	-1.74792274719357	0.080477405363107	0.490413405370418	SQLE
RB1CC1_+_53626966.23-P1|RB1CC1_-_53626971.23-P1++RB1CC1_+_53626966.23-P1|RB1CC1_-_53626971.23-P1	2957.51301025592	-0.44646942370611	0.255488663546652	-1.74751168019862	0.0805486206243136	0.490430415007909	RB1CC1
AMHR2_+_53818923.23-P1P2|AMHR2_+_53819137.23-P1P2++AMHR2_+_53818923.23-P1P2|AMHR2_+_53819137.23-P1P2	2247.80322410948	-0.517578995323535	0.296397514694266	-1.74623257505184	0.0807705465549512	0.490436605242955	AMHR2
APLN_+_128788911.23-P1P2|APLN_+_128788902.23-P1P2++APLN_+_128788911.23-P1P2|APLN_+_128788902.23-P1P2	4597.48616916058	-0.381626577958347	0.218534986329373	-1.74629510985103	0.080759685177617	0.490436605242955	APLN
C19orf70_-_5680498.23-P1P2|C19orf70_+_5680490.23-P1P2++C19orf70_-_5680498.23-P1P2|C19orf70_+_5680490.23-P1P2	3448.67222493835	0.417902242122645	0.239317693188255	1.74622376037157	0.0807720776309955	0.490436605242955	C19orf70
DNAJB5_+_34992897.23-P2|DNAJB5_-_34992907.23-P2++DNAJB5_+_34992897.23-P2|DNAJB5_-_34992907.23-P2	2537.68684615132	-0.440800008002482	0.252543438508177	-1.74544233105549	0.0809079025759271	0.490436605242955	DNAJB5
EXD1_+_41522899.23-P1P2|EXD1_-_41522904.23-P1P2++EXD1_+_41522899.23-P1P2|EXD1_-_41522904.23-P1P2	2020.44942968045	-0.536118243881836	0.307167176492626	-1.74536306256247	0.080921691064695	0.490436605242955	EXD1
FOXK1_+_4722113.23-P1P2|FOXK1_-_4721964.23-P1P2++FOXK1_+_4722113.23-P1P2|FOXK1_-_4721964.23-P1P2	3121.5705582071	-0.462627827093992	0.264810696665069	-1.74701336811602	0.0806350192748653	0.490436605242955	FOXK1
HMCES_-_128997698.23-P1P2|HMCES_-_128997754.23-P1P2++HMCES_-_128997698.23-P1P2|HMCES_-_128997754.23-P1P2	3533.71630484905	0.494758118855306	0.28341523454565	1.74570050776721	0.0808630068256104	0.490436605242955	HMCES
HPRT1_+_133594330.23-P1P2|HPRT1_+_133594336.23-P1P2++HPRT1_+_133594330.23-P1P2|HPRT1_+_133594336.23-P1P2	1892.19387536769	-0.49260153793563	0.281969449718511	-1.74700322473726	0.0806367787416633	0.490436605242955	HPRT1
ISM1_-_13201990.23-P1P2|ISM1_+_13201993.23-P1P2++ISM1_-_13201990.23-P1P2|ISM1_+_13201993.23-P1P2	2637.02052242669	-0.414898226456155	0.237580293425647	-1.74634949925256	0.0807502395007547	0.490436605242955	ISM1
NADK_+_1709845.23-P1|NADK_+_1709806.23-P1++NADK_+_1709845.23-P1|NADK_+_1709806.23-P1	925.558058663836	1.14182539363882	0.653912996166677	1.74614268309752	0.0807861615468461	0.490436605242955	NADK
NMNAT3_+_139396837.23-P1P2|NMNAT3_+_139396785.23-P1P2++NMNAT3_+_139396837.23-P1P2|NMNAT3_+_139396785.23-P1P2	2614.25739355852	-0.44895301246859	0.2572122252801	-1.74545751851292	0.0809052609863582	0.490436605242955	NMNAT3
PRSS45_+_46786220.23-ENST00000442359.2|PRSS45_+_46786131.23-ENST00000442359.2++PRSS45_+_46786220.23-ENST00000442359.2|PRSS45_+_46786131.23-ENST00000442359.2	1383.92369740161	0.538354325451917	0.308276626572022	1.74633520367183	0.0807527220930459	0.490436605242955	PRSS45
PTPN2_-_12883757.23-P1P2|PTPN2_-_12883976.23-P1P2++PTPN2_-_12883757.23-P1P2|PTPN2_-_12883976.23-P1P2	1312.0572484275	-0.59796753648409	0.342423569209192	-1.7462803096909	0.0807622556412013	0.490436605242955	PTPN2
USP1_+_62903144.23-P1P2|USP1_+_62902791.23-P1P2++USP1_+_62903144.23-P1P2|USP1_+_62902791.23-P1P2	1350.79068201732	0.639508627028111	0.366387487224197	1.7454434153118	0.0809077139864008	0.490436605242955	USP1
YEATS2_+_183415634.23-P1P2|YEATS2_-_183415613.23-P1P2++YEATS2_+_183415634.23-P1P2|YEATS2_-_183415613.23-P1P2	1576.58344570606	0.594101868637192	0.340196693025384	1.74634815921877	0.0807504722104285	0.490436605242955	YEATS2
non-targeting_00365|non-targeting_00876++non-targeting_00365|non-targeting_00876	3092.25427933237	-0.413901929913689	0.237091645311407	-1.745746584069	0.08085499649484	0.490436605242955	non-targeting
CXorf58_+_23926246.23-P1P2|CXorf58_-_23926255.23-P1P2++CXorf58_+_23926246.23-P1P2|CXorf58_-_23926255.23-P1P2	1178.55897877167	0.63326547012015	0.36287401142992	1.7451386712009	0.0809607335349583	0.490445008665652	CXorf58
RNF40_-_30773681.23-P1P2|RNF40_-_30773702.23-P1P2++RNF40_-_30773681.23-P1P2|RNF40_-_30773702.23-P1P2	3526.52079428242	0.379787318212795	0.217632210846061	1.74508781000912	0.0809695851393391	0.490445008665652	RNF40
STK32B_+_5053272.23-P1P2|STK32B_+_5053250.23-P1P2++STK32B_+_5053272.23-P1P2|STK32B_+_5053250.23-P1P2	2113.4140364534	-0.513908668154779	0.294511986408118	-1.74494992350713	0.0809935861063982	0.490449533324733	STK32B
PKD1L2_-_81253922.23-ENST00000337114.4|PKD1L2_+_81253756.23-ENST00000337114.4++PKD1L2_-_81253922.23-ENST00000337114.4|PKD1L2_+_81253756.23-ENST00000337114.4	2332.23352424958	-0.423040626373728	0.242498440314945	-1.74450864848575	0.0810704346743557	0.490773977530664	PKD1L2
AKAP13_+_85923863.23-P1P2|AKAP13_+_85923876.23-P1P2++AKAP13_+_85923863.23-P1P2|AKAP13_+_85923876.23-P1P2	2709.84381629572	-0.575688319083487	0.330190571083004	-1.74350320542245	0.0812457548678251	0.490899908924921	AKAP13
BGN_+_152760628.23-P1P2|BGN_-_152760510.23-P1P2++BGN_+_152760628.23-P1P2|BGN_-_152760510.23-P1P2	3666.22134348749	-0.420037762546805	0.240842817948097	-1.74403275183953	0.0811533789686825	0.490899908924921	BGN
DHRS4L1_-_24505684.23-P1P2|DHRS4L1_+_24506064.23-P1P2++DHRS4L1_-_24505684.23-P1P2|DHRS4L1_+_24506064.23-P1P2	3047.57073199711	0.465042918432287	0.266657615927686	1.74397013494038	0.081164297629494	0.490899908924921	DHRS4L1
EIF1_+_39845185.23-P1P2|EIF1_-_39845517.23-P1P2++EIF1_+_39845185.23-P1P2|EIF1_-_39845517.23-P1P2	1743.60102478667	-0.558510853189472	0.320278153745188	-1.74383062553127	0.0811886285120058	0.490899908924921	EIF1
KLHL4_+_86772884.23-P1P2|KLHL4_-_86772822.23-P1P2++KLHL4_+_86772884.23-P1P2|KLHL4_-_86772822.23-P1P2	1189.54368525457	-0.594421490176367	0.340991553897375	-1.74321470248282	0.0812961182168439	0.490899908924921	KLHL4
OR10H5_+_15904836.23-ENST00000308940.8|OR10H5_+_15904776.23-ENST00000308940.8++OR10H5_+_15904836.23-ENST00000308940.8|OR10H5_+_15904776.23-ENST00000308940.8	2115.2651789898	-0.438923668064734	0.251756167508303	-1.74344752864995	0.0812554722719654	0.490899908924921	OR10H5
PANX3_+_124481385.23-P1P2|PANX3_-_124481338.23-P1P2++PANX3_+_124481385.23-P1P2|PANX3_-_124481338.23-P1P2	3003.03365459819	-0.381567365810901	0.218890494495702	-1.74318837686391	0.0813007150858068	0.490899908924921	PANX3
TMOD2_+_52043827.23-P1P2|TMOD2_+_52043849.23-P1P2++TMOD2_+_52043827.23-P1P2|TMOD2_+_52043849.23-P1P2	3866.79127336222	0.337111200936009	0.193372564954599	1.74332486625059	0.0812768841709117	0.490899908924921	TMOD2
TSKS_+_50266500.23-P1P2|TSKS_+_50266539.23-P1P2++TSKS_+_50266500.23-P1P2|TSKS_+_50266539.23-P1P2	2401.95693935709	-0.429197121598378	0.246101085588885	-1.74398711233382	0.0811613371223413	0.490899908924921	TSKS
ZNF624_-_16557105.23-P1P2|ZNF624_-_16557094.23-P1P2++ZNF624_-_16557105.23-P1P2|ZNF624_-_16557094.23-P1P2	1568.67338025533	0.646677397001972	0.371063923076683	1.7427654826695	0.0813745880110055	0.49120533364056	ZNF624
LAMTOR3_-_100815552.23-P1P2|LAMTOR3_-_100815661.23-P1P2++LAMTOR3_-_100815552.23-P1P2|LAMTOR3_-_100815661.23-P1P2	1059.27850275107	0.637835552559959	0.366080725805221	1.74233579535495	0.0814497033711405	0.491518081201924	LAMTOR3
SLC6A3_+_1445502.23-P1P2|SLC6A3_-_1445300.23-P1P2++SLC6A3_+_1445502.23-P1P2|SLC6A3_-_1445300.23-P1P2	1601.99093775813	0.631543301596271	0.36251059331706	1.74213750781045	0.0814843857796072	0.491586722104604	SLC6A3
EDIL3_-_83680685.23-P1P2|EDIL3_-_83680644.23-P1P2++EDIL3_-_83680685.23-P1P2|EDIL3_-_83680644.23-P1P2	2403.17780707335	-0.444413797410582	0.255128679653039	-1.74192018715795	0.0815224110261872	0.491675484973782	EDIL3
CNOT10_-_32726718.23-P1P2|CNOT10_-_32726684.23-P1P2++CNOT10_-_32726718.23-P1P2|CNOT10_-_32726684.23-P1P2	3723.38859323311	-0.393554045792005	0.225958859558971	-1.74170663881093	0.081559790245819	0.49176030190811	CNOT10
NID2_+_52535767.23-P1P2|NID2_+_52535703.23-P1P2++NID2_+_52535767.23-P1P2|NID2_+_52535703.23-P1P2	3230.37187905823	0.358222795832944	0.205747869816552	1.74107657178828	0.081670157393957	0.492198162981365	NID2
YPEL3_+_30107519.23-P1P2|YPEL3_+_30107503.23-P1P2++YPEL3_+_30107519.23-P1P2|YPEL3_+_30107503.23-P1P2	2161.94418524805	0.537491734182101	0.308721320454233	1.74102563888775	0.0816790844642158	0.492198162981365	YPEL3
SPRYD7_+_50510396.23-P1P2|SPRYD7_+_50510393.23-P1P2++SPRYD7_+_50510396.23-P1P2|SPRYD7_+_50510393.23-P1P2	1869.37168381223	-0.499151526549642	0.286766950537636	-1.74061733966841	0.0817506761694831	0.49248886349345	SPRYD7
DGCR14_+_19132159.23-P1P2|DGCR14_-_19132197.23-P1P2++DGCR14_+_19132159.23-P1P2|DGCR14_-_19132197.23-P1P2	1595.66378787303	0.664227959458372	0.381813167193242	1.73966750371968	0.0819174185823717	0.493211611567457	DGCR14
EME1_+_48450680.23-P1P2|EME1_-_48450651.23-P1P2++EME1_+_48450680.23-P1P2|EME1_-_48450651.23-P1P2	3443.01777608828	0.348385202463167	0.20025134916536	1.73973960183151	0.0819047521892163	0.493211611567457	EME1
AHCY_-_32891145.23-P1P2|AHCY_-_32890950.23-P1P2++AHCY_-_32891145.23-P1P2|AHCY_-_32890950.23-P1P2	1951.07886978896	0.470367350592974	0.270452485287203	1.73918664527514	0.082001937748423	0.493554596117123	AHCY
FOSB_-_45972782.23-P2|FOSB_-_45972788.23-P2++FOSB_-_45972782.23-P2|FOSB_-_45972788.23-P2	1029.54048354686	0.707932614674155	0.40707371753957	1.73907718472475	0.0820211872073642	0.493554596117123	FOSB
KRTAP8-1_-_32185555.23-P1P2|KRTAP8-1_-_32185520.23-P1P2++KRTAP8-1_-_32185555.23-P1P2|KRTAP8-1_-_32185520.23-P1P2	4025.43692969643	-0.360792379256489	0.207497791229972	-1.73877696296352	0.0820740022673249	0.493731540735924	KRTAP8-1
RBM17_-_6131053.23-P1P2|RBM17_-_6131049.23-P1P2++RBM17_-_6131053.23-P1P2|RBM17_-_6131049.23-P1P2	2606.87067157019	-1.20266581586288	0.691814103203481	-1.73842338612913	0.0821362389257223	0.493965045675052	RBM17
METTL18_-_169764066.23-P1P2|METTL18_+_169764025.23-P1P2++METTL18_-_169764066.23-P1P2|METTL18_+_169764025.23-P1P2	1282.95477423777	-0.64765203148637	0.372720065475648	-1.73763661116518	0.0822748645331246	0.494657687533675	METTL18
OR11H6_-_20691797.23-ENST00000315519.2|OR11H6_+_20692014.23-ENST00000315519.2++OR11H6_-_20691797.23-ENST00000315519.2|OR11H6_+_20692014.23-ENST00000315519.2	2191.99697087953	0.488891343509231	0.281403366352308	1.73733296032129	0.0823284169252233	0.494838598281529	OR11H6
BRINP3_-_190446688.23-P1|BRINP3_-_190446885.23-P1++BRINP3_-_190446688.23-P1|BRINP3_-_190446885.23-P1	2203.85309782295	0.461777053939313	0.265854584944206	1.73695350800974	0.0823953775180189	0.495076014203084	BRINP3
TSR1_-_2241289.23-P2|TSR1_-_2241066.23-P2++TSR1_-_2241289.23-P2|TSR1_-_2241066.23-P2	2464.79560672742	-0.471106401415437	0.27124291927873	-1.73684313186191	0.0824148634899734	0.495076014203084	TSR1
HNRNPA1L2_+_53191668.23-P2|HNRNPA1L2_-_53191676.23-P2++HNRNPA1L2_+_53191668.23-P2|HNRNPA1L2_-_53191676.23-P2	1229.81593198733	-0.67943703526958	0.39122929115768	-1.73667220380935	0.082445046759271	0.495116310136613	HNRNPA1L2
ACP5_-_11688064.23-P1|ACP5_-_11688455.23-P1++ACP5_-_11688064.23-P1|ACP5_-_11688455.23-P1	2619.78217433383	0.47495773053036	0.273526750077625	1.73642150318231	0.0824893328510216	0.495241252251892	ACP5
C7orf57_+_48075203.23-P1P2|C7orf57_+_48075262.23-P1P2++C7orf57_+_48075203.23-P1P2|C7orf57_+_48075262.23-P1P2	1767.36357035326	0.657499539796272	0.378749940246687	1.73597265617528	0.0825686695336884	0.495435507577531	C7orf57
SF3B4_+_149899609.23-P1P2|SF3B4_+_149899616.23-P1P2++SF3B4_+_149899609.23-P1P2|SF3B4_+_149899616.23-P1P2	1181.7109754214	0.829894741787812	0.478054911634615	1.73598204220965	0.0825670098569497	0.495435507577531	SF3B4
AFF3_+_100758974.23-P1P2|AFF3_-_100758793.23-P1P2++AFF3_+_100758974.23-P1P2|AFF3_-_100758793.23-P1P2	2025.43278139496	-0.583250307633387	0.33605221884266	-1.7355942765147	0.0826355986854133	0.495548529460812	AFF3
IFT74_-_26956451.23-P1|IFT74_-_26956418.23-P1++IFT74_-_26956451.23-P1|IFT74_-_26956418.23-P1	1569.2722178185	-0.551780927823096	0.317943640709156	-1.73546772815578	0.082657992823628	0.495548529460812	IFT74
TSTD2_+_100395597.23-P1P2|TSTD2_+_100395594.23-P1P2++TSTD2_+_100395597.23-P1P2|TSTD2_+_100395594.23-P1P2	1951.15733250852	0.510286501116388	0.294023646470437	1.73552878226648	0.0826471880063128	0.495548529460812	TSTD2
ARHGAP42_+_100558059.23-P1P2|ARHGAP42_-_100558046.23-P1P2++ARHGAP42_+_100558059.23-P1P2|ARHGAP42_-_100558046.23-P1P2	1078.32595146276	-0.667216668035683	0.384671770875363	-1.73450905044932	0.0828278013207749	0.496284419788768	ARHGAP42
CLCN4_-_10126597.23-P1|CLCN4_-_10126582.23-P1++CLCN4_-_10126597.23-P1|CLCN4_-_10126582.23-P1	5387.6720476974	1.0333236356294	0.595721600107933	1.7345747333019	0.0828161580458208	0.496284419788768	CLCN4
CCNK_-_99947816.23-P1|CCNK_-_99947838.23-P1++CCNK_-_99947816.23-P1|CCNK_-_99947838.23-P1	2418.69685632188	-0.559826649600606	0.322825741078658	-1.73414501498566	0.0828923561430638	0.496530157175052	CCNK
ZNF214_-_7041571.23-P1P2|ZNF214_-_7041512.23-P1P2++ZNF214_-_7041571.23-P1P2|ZNF214_-_7041512.23-P1P2	3587.90882479975	-0.468379557476331	0.270151890774243	-1.73376375835822	0.0829600085182003	0.496794304275231	ZNF214
CATSPER2_+_43941021.23-P1P2|CATSPER2_-_43941026.23-P1P2++CATSPER2_+_43941021.23-P1P2|CATSPER2_-_43941026.23-P1P2	2097.74161311835	-0.635400760980555	0.366574746800392	-1.73334569968767	0.0830342426799785	0.496953386684296	CATSPER2
VAMP8_-_85804715.23-P1|VAMP8_+_85804709.23-P1++VAMP8_-_85804715.23-P1|VAMP8_+_85804709.23-P1	3026.42599718909	-0.379896944206478	0.219186134523263	-1.73321613172642	0.083057260825098	0.496953386684296	VAMP8
VIT_-_36923943.23-P1P2|VIT_+_36924005.23-P1P2++VIT_-_36923943.23-P1P2|VIT_+_36924005.23-P1P2	1780.28925064027	-0.578452578602068	0.333711001538005	-1.73339379264124	0.0830257001349167	0.496953386684296	VIT
LZTR1_-_21336663.23-P1P2|LZTR1_-_21336686.23-P1P2++LZTR1_-_21336663.23-P1P2|LZTR1_-_21336686.23-P1P2	4359.35172870669	0.321979905515484	0.185800005272703	1.73293808599686	0.0831066739520261	0.497061254625494	LZTR1
non-targeting_00967|non-targeting_03569++non-targeting_00967|non-targeting_03569	1563.47510777315	-0.496340061681159	0.286429989908851	-1.73284948911637	0.0831224240227642	0.497061254625494	non-targeting
ATAD5_-_29159373.23-P1P2|ATAD5_+_29159040.23-P1P2++ATAD5_-_29159373.23-P1P2|ATAD5_+_29159040.23-P1P2	3178.37540506665	-0.377607562569543	0.217964204221771	-1.73242924872811	0.0831971640636631	0.497328136302224	ATAD5
CEMP1_+_2581862.23-P1P2|CEMP1_+_2581885.23-P1P2++CEMP1_+_2581862.23-P1P2|CEMP1_+_2581885.23-P1P2	1992.70771790807	-0.535895836726907	0.309372304106809	-1.73220365757722	0.0832373080559995	0.497328136302224	CEMP1
PKHD1_+_51952354.23-P1P2|PKHD1_-_51952365.23-P1P2++PKHD1_+_51952354.23-P1P2|PKHD1_-_51952365.23-P1P2	2124.84197710347	-0.553435199797581	0.319516134421573	-1.73210407918673	0.0832550330425648	0.497328136302224	PKHD1
non-targeting_01723|non-targeting_01138++non-targeting_01723|non-targeting_01138	1539.22387924242	-0.609100620900866	0.351660823982094	-1.73206845733797	0.0832613744859491	0.497328136302224	non-targeting
MAP4K3_-_39664420.23-P1P2|MAP4K3_+_39663914.23-P1P2++MAP4K3_-_39664420.23-P1P2|MAP4K3_+_39663914.23-P1P2	1984.42464332165	-0.486155255101854	0.28075119044207	-1.73162312984802	0.0833406852360169	0.497461828336372	MAP4K3
MLNR_+_49794355.23-P1P2|MLNR_+_49794358.23-P1P2++MLNR_+_49794355.23-P1P2|MLNR_+_49794358.23-P1P2	4329.64733828151	0.340361620093651	0.196537845592191	1.7317866646401	0.0833115533449418	0.497461828336372	MLNR
ZBTB25_-_64970422.23-P1P2|ZBTB25_+_64970385.23-P1P2++ZBTB25_-_64970422.23-P1P2|ZBTB25_+_64970385.23-P1P2	2146.69343302249	0.484067452627964	0.279558031462128	1.73154550451018	0.0833545162078963	0.497461828336372	ZBTB25
UHRF1BP1_-_34759888.23-P1P2|UHRF1BP1_-_34759904.23-P1P2++UHRF1BP1_-_34759888.23-P1P2|UHRF1BP1_-_34759904.23-P1P2	831.22526823552	-0.769893347401352	0.444670679525134	-1.73137870979828	0.083384241311311	0.497498453605901	UHRF1BP1
MAATS1_+_119421842.23-P1P2|MAATS1_+_119421961.23-P1P2++MAATS1_+_119421842.23-P1P2|MAATS1_+_119421961.23-P1P2	2410.44797386578	0.454082905351594	0.262333906144493	1.73093486856207	0.0834633817256736	0.49754266954966	MAATS1
PSMD5_+_123605153.23-P1P2|PSMD5_-_123605206.23-P1P2++PSMD5_+_123605153.23-P1P2|PSMD5_-_123605206.23-P1P2	2166.10073284488	-0.465480142088125	0.268920343880072	-1.73092200973724	0.0834656754626377	0.49754266954966	PSMD5
PUF60_-_144911459.23-P1P2|PUF60_-_144911439.23-P1P2++PUF60_-_144911459.23-P1P2|PUF60_-_144911439.23-P1P2	1519.41734632638	-0.551578123942097	0.318678899967633	-1.73082724961746	0.0834825801983039	0.49754266954966	PUF60
UBE2E2_-_23244670.23-P1P2|UBE2E2_+_23244982.23-P1P2++UBE2E2_-_23244670.23-P1P2|UBE2E2_+_23244982.23-P1P2	2433.63449960229	-0.458664064086692	0.26499996664416	-1.73080800686509	0.0834860133486438	0.49754266954966	UBE2E2
SGOL2_+_201391065.23-P1P2|SGOL2_+_201391089.23-P1P2++SGOL2_+_201391065.23-P1P2|SGOL2_+_201391089.23-P1P2	3029.97380531238	-0.36666814048577	0.211864330186944	-1.73067424876207	0.0835098806455181	0.497544319970232	SGOL2
FAM187B_-_35719545.23-P1P2|FAM187B_-_35719511.23-P1P2++FAM187B_-_35719545.23-P1P2|FAM187B_-_35719511.23-P1P2	2347.1706243085	-0.483887191712195	0.27970165952919	-1.73001187238825	0.0836281540657941	0.497874560133139	FAM187B
ISOC2_-_55967772.23-P2|ISOC2_+_55967714.23-P2++ISOC2_-_55967772.23-P2|ISOC2_+_55967714.23-P2	884.704334045571	0.65381857858935	0.377994691259947	1.72970307178129	0.0836833396079834	0.497874560133139	ISOC2
NHSL1_+_138866851.23-P2|NHSL1_+_138866858.23-P2++NHSL1_+_138866851.23-P2|NHSL1_+_138866858.23-P2	1922.2866682285	-0.460615788911787	0.26625930805974	-1.7299518738644	0.0836388740530452	0.497874560133139	NHSL1
PDZD9_-_22012397.23-P1P2|PDZD9_-_22012379.23-P1P2++PDZD9_-_22012397.23-P1P2|PDZD9_-_22012379.23-P1P2	3880.41025203316	0.404054337156829	0.23358746271186	1.72977749946814	0.0836700359913227	0.497874560133139	PDZD9
RABAC1_-_42463460.23-P1P2|RABAC1_+_42463440.23-P1P2++RABAC1_-_42463460.23-P1P2|RABAC1_+_42463440.23-P1P2	3057.65076823207	-0.405170686354989	0.234172028774113	-1.73022665634342	0.0835897875544011	0.497874560133139	RABAC1
NOB1_+_69788742.23-P1P2|NOB1_+_69788621.23-P1P2++NOB1_+_69788742.23-P1P2|NOB1_+_69788621.23-P1P2	1175.98805682126	0.727008227791379	0.42037296482247	1.72943621171834	0.0837310537337939	0.497877545615858	NOB1
THAP2_+_72057228.23-P1|THAP2_-_72057221.23-P1++THAP2_+_72057228.23-P1|THAP2_-_72057221.23-P1	2553.69103389385	-0.508984801246564	0.294293042855204	-1.7295169342382	0.0837166183610863	0.497877545615858	THAP2
CASP10_+_202047902.23-P1P2|CASP10_-_202047915.23-P1P2++CASP10_+_202047902.23-P1P2|CASP10_-_202047915.23-P1P2	761.487031162395	-0.777563121572346	0.449730663450414	-1.72895287060647	0.083817530383013	0.498251277708041	CASP10
ANGPT2_+_6420744.23-P1P2|ANGPT2_+_6420752.23-P1P2++ANGPT2_+_6420744.23-P1P2|ANGPT2_+_6420752.23-P1P2	2370.9509237098	-0.470957955862399	0.272521773634029	-1.72814799192835	0.0839616951643154	0.498915875912248	ANGPT2
SHQ1_+_72897533.23-P1P2|SHQ1_+_72897517.23-P1P2++SHQ1_+_72897533.23-P1P2|SHQ1_+_72897517.23-P1P2	2249.03735150259	0.521354387875145	0.301698435339096	1.72806460626541	0.0839766421453928	0.498915875912248	SHQ1
ZNF205_+_3162605.23-P1P2|ZNF205_+_3162626.23-P1P2++ZNF205_+_3162605.23-P1P2|ZNF205_+_3162626.23-P1P2	2008.1528288924	-0.510854809462152	0.295717670805526	-1.72750856609481	0.0840763681000015	0.499367693493983	ZNF205
FAM53A_-_1686024.23-P1P2|FAM53A_-_1685999.23-P1P2++FAM53A_-_1686024.23-P1P2|FAM53A_-_1685999.23-P1P2	1543.21014699214	-0.611343023193998	0.353920687866419	-1.72734469657433	0.0841057764242093	0.49940172594679	FAM53A
BRCA2_+_32889673.23-P1P2|BRCA2_-_32889662.23-P1P2++BRCA2_+_32889673.23-P1P2|BRCA2_-_32889662.23-P1P2	1948.01295070317	0.564110804027443	0.326618076610077	1.72712670983269	0.0841449096279387	0.499493467200353	BRCA2
