baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GeneSymbol,gene_type,line
2.015864585489,-1.00022253688226,1.70992959435046,-0.584949544230917,0.558581643656773,0.690615776518259,CTC-429C10.2,antisense,RT112
8.93783578382193,0.426771233218845,0.729663841142453,0.584887463452538,0.558623388679719,0.690631877258668,RP11-677I18.3,antisense,RT112
3.82046475050437,-0.679167786638865,1.16135751680437,-0.584805089571112,0.558678781748699,0.690664848696528,RP11-190D6.2,antisense,RT112
2499.16169063422,0.0408808294775748,0.0699232854960294,0.58465258300679,0.558781343224282,0.690756125537395,RETSAT,protein_coding,RT112
22.8940256678267,-0.262115149633963,0.448399566442614,-0.584557098735528,0.558845561559949,0.69079999628362,LDHD,protein_coding,RT112
4.89632299716746,0.561402170915581,0.960515464050782,0.58448009628911,0.558897352479973,0.690828501536059,RP11-173B14.5,antisense,RT112
6125.33970556948,-0.0398444921148072,0.0681798669922884,-0.584402608460851,0.558949472215051,0.690857410270941,IARS2,protein_coding,RT112
12.6881380525447,0.355792554275444,0.608878379294773,0.584340923202984,0.558990964538658,0.690873181307223,AC006230.3,processed_pseudogene,RT112
3.89913670261204,-0.643582249150552,1.10181366415586,-0.584111697002434,0.559145165662075,0.690992727981939,RF00411,snoRNA,RT112
3.09542018865466,-0.775792653376348,1.32814297977701,-0.584118325503327,0.559140706360558,0.690992727981939,MIR3680-1,miRNA,RT112
16.9710801273519,0.299611572945757,0.513200661385335,0.583809795055573,0.559348287473181,0.691208221414977,GAS5-AS1,antisense,RT112
882.540708933696,-0.0530459003750633,0.0909157045717658,-0.583462457063077,0.559582023275567,0.691461521643508,MOCS2,protein_coding,RT112
12.5624380889468,0.346347209070315,0.594088380747116,0.582989367061436,0.559900458175293,0.691805795498646,MIR3939,miRNA,RT112
3.03699007083337,-0.824987166495471,1.41516202988556,-0.582963045272055,0.559918177841511,0.691805795498646,RP11-1110F20.1,TEC,RT112
3.05405704522258,0.725497777078972,1.24477093875101,0.582836371330238,0.560003457760438,0.691875611029172,CSNK1A1P1,transcribed_processed_pseudogene,RT112
6.36083776756964,0.466081885534357,0.799958988978394,0.582632224846398,0.560140907292383,0.69197774736881,RP11-24J23.2,antisense,RT112
7.9978330743556,-0.435795308335452,0.747981958412358,-0.582628101432362,0.56014368370915,0.69197774736881,RP11-578F5.1,processed_pseudogene,RT112
24.3986013957429,-0.258703515607484,0.444082673916451,-0.582557102095264,0.560191490711323,0.692001253231635,CYP2D8P1,unprocessed_pseudogene,RT112
7.44019039791872,-0.475261964431398,0.815995031503823,-0.58243242431945,0.560275446571607,0.692069408857202,RP1-136B1.1,lincRNA,RT112
2.64245594216062,0.831335331916235,1.42773760093946,0.582274593993469,0.560381735530407,0.692165142591496,RP5-1047A19.4,antisense,RT112
21.2222787360803,0.263904833113157,0.453352979494983,0.582117786911066,0.560487345071651,0.692260027339627,RP11-298I3.3,TEC,RT112
1301.23341273962,-0.0459876525282088,0.0790152224146922,-0.582010037089483,0.560559920145056,0.692314103440745,SUCLA2,protein_coding,RT112
29.6505255787065,-0.236431753497851,0.406308643289926,-0.581901855651992,0.560632790512898,0.692328605311489,CTD-2165H16.3,processed_pseudogene,RT112
497.156545163955,0.070897266267184,0.121845003488927,0.581864370611039,0.560658041281984,0.692328605311489,ERCC6L2,protein_coding,RT112
5.60624113997546,-0.51997538356375,0.893512784642448,-0.581945096366837,0.560603663276183,0.692328605311489,RN7SKP74,misc_RNA,RT112
2.29480966156374,0.834959500939949,1.43560739304271,0.581607133667851,0.560831336745783,0.692471474378779,RP3-454G6.2,protein_coding,RT112
31.4830724894036,0.234334549521833,0.402894419972774,0.58162768682095,0.560817489538029,0.692471474378779,CTA-963H5.5,unprocessed_pseudogene,RT112
1667.31879833716,-0.0442410219023799,0.0760764808875584,-0.581533496111215,0.560880949691775,0.692497172546277,CREBZF,protein_coding,RT112
16113.6514035269,-0.0346087567983413,0.0595553171202807,-0.581119511603704,0.561159909284458,0.692770448156533,HSPA9,protein_coding,RT112
9.51549925184439,-0.387266981668495,0.666397599979514,-0.581135018614112,0.561149458820197,0.692770448156533,CIB2,protein_coding,RT112
2475.856056686,-0.0438777046256742,0.0755164709600196,-0.581034893022268,0.56121693698766,0.692774763864138,SSU72,protein_coding,RT112
11.6884651563613,0.37287381270076,0.64174753179148,0.58102882244028,0.561221028293181,0.692774763864138,RP11-21B21.4,antisense,RT112
969.419459799966,-0.0499619812284343,0.0859992705697635,-0.580958197638486,0.561268627366877,0.692797954057318,MICU2,protein_coding,RT112
3915.03403542268,0.0417581082596937,0.071896329922756,0.580810012201704,0.561368506413064,0.692869331313797,ID3,protein_coding,RT112
3.84565157772037,0.660145538025586,1.13663985364853,0.580786900887353,0.561384084535471,0.692869331313797,TMEM269,protein_coding,RT112
3.45765989504447,0.6762766446561,1.16485391182452,0.580567775745235,0.561531795666959,0.693016066663863,RP11-295D4.5,sense_intronic,RT112
33.1250448621999,-0.221510891330173,0.381750392987305,-0.580250591484105,0.561745641233915,0.693192257700105,PDLIM2,protein_coding,RT112
4.79237950199827,0.560999507061393,0.966886395361799,0.580212432145632,0.561771370905298,0.693192257700105,CTC-259J15.1,processed_pseudogene,RT112
4.17861494008097,-0.632953667879638,1.09095146909777,-0.580184990633085,0.561789874227571,0.693192257700105,RP11-1H15.2,antisense,RT112
2.37290556641779,-0.85434109832356,1.47229017744805,-0.58028037638912,0.561725558582002,0.693192257700105,CTD-2576D5.4,antisense,RT112
136.944018616595,0.106765891266894,0.184058006062855,0.580066542883411,0.56186974481172,0.693255234708426,XXbac-BPG250I8.4,transcribed_unitary_pseudogene,RT112
3.4553381610674,0.675595836359961,1.16487478034927,0.579972927353953,0.561932874647009,0.693297550971693,ARX,protein_coding,RT112
1169.74335256737,-0.0464804756688406,0.0801779652044214,-0.579716329172663,0.562105929759573,0.693457302697619,MTO1,protein_coding,RT112
31.2627237658084,-0.252731463474333,0.435972853341393,-0.579695413458299,0.562120036884146,0.693457302697619,AP001628.6,lincRNA,RT112
2.79689024855894,0.711878769682289,1.2287383130907,0.579357510137098,0.562347967896745,0.693702898013403,RP11-1007J8.1,processed_pseudogene,RT112
7.28817130044398,0.463333023785601,0.801018525967956,0.578429847456657,0.562973947541148,0.694269237308171,KLHDC9,protein_coding,RT112
4.17444893212058,-0.580680590481693,1.00397243162356,-0.578383003547871,0.563005566365032,0.694269237308171,PEBP1P2,processed_pseudogene,RT112
5.06963405949769,-0.566795402306566,0.979788832829678,-0.578487305953094,0.562935165225097,0.694269237308171,CTD-2210P15.2,processed_pseudogene,RT112
1351.25187623092,0.0510018900146867,0.0881500106570214,0.578580644909137,0.562872167701178,0.694269237308171,ABT1,protein_coding,RT112
14.8071983010043,0.324556216866953,0.560996000520236,0.57853570536328,0.562902498450512,0.694269237308171,AC002550.6,antisense,RT112
7152.58462037391,0.0345955632033535,0.0598148349390837,0.578377642245207,0.56300918520574,0.694269237308171,GOT2,protein_coding,RT112
4.30858097226019,0.618108395800232,1.06847537432298,0.578495687082993,0.562929508386526,0.694269237308171,RP13-46G5.4,antisense,RT112
2829.01705479099,0.0424197638889684,0.0733600747449007,0.578240467127074,0.563101781239577,0.694347811790032,PPP1R9B,protein_coding,RT112
2.30890694187915,0.881236946799164,1.52424552172248,0.57814632501155,0.563165333359365,0.694390566669706,RHCE,protein_coding,RT112
21.2856221510336,-0.269524986127461,0.466631719842611,-0.577596795645115,0.563536370839963,0.694812431383802,RP11-284E5.1,bidirectional_promoter_lncRNA,RT112
3.07504362015959,0.713314249813275,1.23530150475655,0.577441415773112,0.563641303351234,0.694834921255085,RP11-145M9.5,antisense,RT112
578.897925309978,-0.0618537730031444,0.107103268188819,-0.577515271467707,0.563591425295319,0.694834921255085,ZC3HC1,protein_coding,RT112
3.03767598458491,0.716119982576487,1.24007677425392,0.577480360445694,0.56361500200578,0.694834921255085,AC004158.3,lincRNA,RT112
8.07694387552314,0.473654082575589,0.820894211591031,0.576997712844835,0.563941000567901,0.695168735704665,RP11-98J23.2,unprocessed_pseudogene,RT112
7.42259256745597,-0.480932649993162,0.833886311314963,-0.57673647290693,0.564117489843205,0.69531500119335,SYNC,protein_coding,RT112
1.77992315305849,-0.962211999461564,1.6683419515587,-0.576747469883251,0.564110059936132,0.69531500119335,RP11-310I9.1,antisense,RT112
52.8305967471245,-0.165312654935726,0.286663986722735,-0.576677443252116,0.564157372961385,0.69532851672851,RNASEK,protein_coding,RT112
24.3353175835663,-0.242692424981402,0.421004269729295,-0.576460721259319,0.564303811833433,0.695473354973599,RP11-114H23.3,processed_pseudogene,RT112
7.18099737921027,-0.439738455114363,0.762960276271736,-0.576358257160096,0.564373053111122,0.695523041466707,RP3-393P12.3,processed_pseudogene,RT112
4.89868268479933,0.575167146911239,0.998031693070178,0.576301485118063,0.564411419223273,0.695534674826958,KCNQ3,protein_coding,RT112
2.94993897198635,0.713983161205337,1.23924877712925,0.576141913054211,0.564519263526974,0.695628199570067,RP3-467K16.4,lincRNA,RT112
8.53168360646733,0.442642353956208,0.768338143971603,0.576103578130526,0.564545173067594,0.695628199570067,RP11-395I14.2,lincRNA,RT112
95.9560118877301,-0.132677260137928,0.230479433052981,-0.575657699172789,0.564846572651848,0.695963916956889,ZFP3,protein_coding,RT112
2.76626256587743,-0.72974428456741,1.26807888733584,-0.575472308430716,0.564971913501883,0.696082683959457,CTC-479C5.11,processed_pseudogene,RT112
1.80146708976534,-0.906712756233031,1.57583471591107,-0.575385696912265,0.565030475277634,0.69611916678028,RP11-181K12.1,TEC,RT112
1433.2649740882,0.0511112256143636,0.0888421386866018,0.575303863346455,0.565085809155389,0.69615166928688,POLR3A,protein_coding,RT112
1319.53938900714,0.0647086528215128,0.112505361158245,0.575160615950526,0.565182675850774,0.696235331770677,PSMA1,protein_coding,RT112
3.4360971893563,0.637029616565565,1.10788770364486,0.574994753051044,0.565294845563361,0.696272063613007,RP11-511H9.3,transcribed_processed_pseudogene,RT112
2.92869689597053,-0.719169179073571,1.25075495550097,-0.574988070933142,0.565299364768273,0.696272063613007,CTD-2349P21.6,lincRNA,RT112
4.02683574974923,0.586556768903276,1.01998397164795,0.575064692394721,0.565247545700142,0.696272063613007,CTA-384D8.28,protein_coding,RT112
2.46398394455001,-0.854088762051627,1.48587552547232,-0.574805054265991,0.565423148116232,0.696388853990411,RF02271,misc_RNA,RT112
8.94900165724522,-0.456107333006723,0.794308117267039,-0.574219654931947,0.565819170467257,0.696605302655221,RP11-33O4.2,protein_coding,RT112
3.14738532798631,-0.778622926893809,1.35562768578523,-0.574363400112178,0.565721914589749,0.696605302655221,RP11-154D6.1,processed_transcript,RT112
2033.55446503207,-0.0442399496898142,0.0770222099267698,-0.574379126902176,0.565711274561907,0.696605302655221,OSBPL3,protein_coding,RT112
552.976006512849,-0.0617157092014208,0.107464057741271,-0.574291632929092,0.565770470208078,0.696605302655221,ZFP41,protein_coding,RT112
3.92677390147302,-0.614673262270328,1.07007374516812,-0.574421403240537,0.565682672798664,0.696605302655221,RP11-8L18.2,processed_pseudogene,RT112
2610.155481556,0.0431821314826996,0.0751996427034827,0.574233200189124,0.565810005602593,0.696605302655221,MESDC1,protein_coding,RT112
4.98497739179086,0.604965081531238,1.05304804603563,0.57448953427028,0.565636580685077,0.696605302655221,RP11-452L6.6,TEC,RT112
4.40315804543718,0.61544596745393,1.07182705988725,0.57420267735979,0.565830657773305,0.696605302655221,FAM156B,protein_coding,RT112
11.0150784041743,0.432643800546472,0.753648463031349,0.574065790310615,0.565923281905522,0.696683663394342,CTD-3025N20.3,lincRNA,RT112
2.90083782169217,-0.79036996423282,1.37726191466439,-0.57387048593834,0.566055446511358,0.696792223154314,CERS6-AS1,processed_transcript,RT112
2.09375124874432,0.875663803514767,1.52604357311691,0.573813106611525,0.566094278545263,0.696792223154314,SNORA80D,snoRNA,RT112
7.1578518336842,-0.505019968954442,0.880121638450581,-0.573807013589065,0.566098402134311,0.696792223154314,RTN4RL2,protein_coding,RT112
2.50753746137111,0.750121036409819,1.30757256807396,0.573674497863425,0.566188088677887,0.69686694268324,CTA-747E2.8,sense_intronic,RT112
17.5779742941908,0.308985747972408,0.538721700626528,0.573553557640356,0.566269946880979,0.696898258324966,CTB-113P19.5,lincRNA,RT112
5.67006312924842,-0.571583514662628,0.99656917979259,-0.573551265935787,0.566271498072497,0.696898258324966,BCL2L7P1,processed_pseudogene,RT112
3.56389524296647,-0.63997491502017,1.1160475585327,-0.573429788119031,0.566353725969379,0.696928113660886,AC007386.4,antisense,RT112
2862.72208225048,0.0395733896267098,0.0690084636063232,0.573457045101982,0.566335275317267,0.696928113660886,SMARCD1,protein_coding,RT112
6.99715573682255,-0.465824080290056,0.812781961402172,-0.573123054412328,0.566561378401671,0.69711228859217,RP11-181D18.2,antisense,RT112
2.89851200975107,0.708312917545252,1.23583912235556,0.57314330379441,0.566547668859415,0.69711228859217,CTD-2184D3.7,antisense,RT112
161.510264329127,-0.114681557303661,0.20016926583771,-0.572922905140897,0.566696895039865,0.697243352670191,FUT10,protein_coding,RT112
3.52379624830005,0.621404596950672,1.08544415085886,0.572488779325023,0.566990885418664,0.697533683289423,RP11-393H6.2,processed_pseudogene,RT112
78.9633376570734,0.136049842489769,0.237638640148065,0.572507242109282,0.566978380917088,0.697533683289423,CTD-2574D22.4,sense_intronic,RT112
8.25672670526383,-0.408636068868085,0.713949072341531,-0.572360249069147,0.567077940241312,0.697605089179491,RP11-571F15.2,processed_pseudogene,RT112
6015.37196547371,-0.0360418151700133,0.0629837347685073,-0.572240044234955,0.567159361968585,0.697669558425059,ZNF385A,protein_coding,RT112
3.76062476583898,-0.629015518308591,1.09952958832997,-0.572076936341455,0.567269853389896,0.697769778225908,TEN1,protein_coding,RT112
1.74829452430415,-0.92426206175232,1.61611405025489,-0.57190398264686,0.567387025748473,0.697842508139235,PLN,protein_coding,RT112
1.74829452430415,-0.92426206175232,1.61611405025489,-0.57190398264686,0.567387025748473,0.697842508139235,RP11-83B20.6,TEC,RT112
203.151461596484,-0.0932523527250836,0.163138606503939,-0.571614253201506,0.567583337102738,0.697941154783437,DUX4L50,unprocessed_pseudogene,RT112
8.72628556535305,-0.418491779596537,0.732120792045034,-0.571615755410475,0.567582319170388,0.697941154783437,RP11-676J12.7,antisense,RT112
12.0140081647803,0.347485586169179,0.607874254034898,0.571640571816734,0.567565503112682,0.697941154783437,KRT42P,transcribed_unprocessed_pseudogene,RT112
3.17951060140787,-0.669684690368009,1.17144686024252,-0.571673127562414,0.567543443096616,0.697941154783437,CTC-492K19.4,antisense,RT112
4.35877577121703,0.608477227540502,1.06464363034779,0.57153136523414,0.567639505305761,0.697974528513271,AC008533.1,antisense,RT112
1.88171504572577,0.857747092201203,1.5012564347704,0.571352816437643,0.567760506153111,0.698087613543237,RP11-656D10.7,TEC,RT112
4000.6747954991,0.042077046607118,0.0736733335527416,0.571129940482409,0.567911564422423,0.698237642099359,NR2F6,protein_coding,RT112
431.577924540704,-0.0645340308359098,0.11305362378446,-0.570826734036814,0.568117099029919,0.698454629623397,IFT88,protein_coding,RT112
4.13414547816287,-0.614397579595577,1.07691936118429,-0.570514006656845,0.568329124864676,0.698679574997246,IDI2,protein_coding,RT112
2.283110022535,0.858471775656429,1.50491989396865,0.570443502738566,0.568376930997313,0.698702622997464,AC073150.5,processed_pseudogene,RT112
6.29943997425128,0.504190761780349,0.8846227377468,0.569950036627546,0.568711586163921,0.699078272548002,GLI1,protein_coding,RT112
4.11280839014057,0.579944730936115,1.01762936446578,0.569897794999819,0.568747020512746,0.699086090799968,LA16c-425C2.1,sense_intronic,RT112
19.1020933901321,-0.307145216561344,0.539267675984803,-0.569559849847185,0.568976266771292,0.699311892535502,C9orf163,lincRNA,RT112
7.60830474140131,-0.425032792352137,0.74627219318885,-0.569541242768212,0.568988890229344,0.699311892535502,RP11-795F19.5,protein_coding,RT112
6.07378991907865,0.52164027310894,0.916143746949893,0.569386927374259,0.569093586395037,0.699404819057944,RP11-575B7.2,processed_pseudogene,RT112
5.59899972719533,0.526930856033186,0.925525324779287,0.569331645418611,0.569131094993714,0.69941516810405,HSPBL3,processed_pseudogene,RT112
65.6121173626079,0.152807684162401,0.268521253654577,0.569071096170924,0.569307892569613,0.699596682007275,RBKS,protein_coding,RT112
3.35026117337719,0.640203728369683,1.12562109367747,0.568755980112364,0.569521751875239,0.699823718511862,AC010685.1,processed_pseudogene,RT112
10.000097104173,0.394196858987329,0.693462057417997,0.568447624164272,0.569731060415238,0.700021344629982,KB-173C10.2,lincRNA,RT112
261.986809488356,0.0783151472607833,0.137773687669301,0.568433266073009,0.569740807419786,0.700021344629982,ZNF71,protein_coding,RT112
14.1671990019747,-0.365401980673857,0.642891999646768,-0.568372262953379,0.569782220335264,0.700036456387584,RP11-685M7.3,antisense,RT112
2.23337996625571,-0.800623536062943,1.40874697517005,-0.568323162480116,0.569815553997339,0.700041640908748,ADAMTS8,protein_coding,RT112
127.109968858266,-0.114317743373643,0.201178602614081,-0.568240070704424,0.569871966024169,0.7000691556053,LIPT1,protein_coding,RT112
2.16670543590376,-0.783166919706956,1.3783189846042,-0.568204405841405,0.569896180154633,0.7000691556053,RP11-588L15.1,processed_pseudogene,RT112
3.56450932737244,-0.606310151294442,1.06731900448494,-0.568068355146576,0.569988554264744,0.700146860142824,CTD-2283N19.1,antisense,RT112
8.91990049330562,0.401298175653758,0.706592356134978,0.567934498823108,0.57007944543396,0.700222735260501,PODNL1,protein_coding,RT112
4.3314038344362,-0.625127191403667,1.10092807327476,-0.567818376675777,0.5701583003339,0.700283819355806,NOL5BP,processed_pseudogene,RT112
2.80149576285827,0.689015235867286,1.21388493571544,0.567611653785946,0.570298692216942,0.700384700666856,RP11-333E1.1,antisense,RT112
1829.78373978352,0.0445439466346158,0.0784708998306024,0.567649239791748,0.570273165177,0.700384700666856,ADORA2B,protein_coding,RT112
14.2528076646528,-0.307573091669958,0.541988854285775,-0.567489698796986,0.570381523333577,0.700450650079462,RP11-23J9.5,processed_transcript,RT112
43.7058584060547,-0.184815366049193,0.325744353006835,-0.567363223163272,0.570467430901216,0.700520370564309,DLL1,protein_coding,RT112
13.7722746731154,0.324516432792255,0.572061908916235,0.567275023444661,0.57052734350675,0.700558164366244,RP13-766D20.2,antisense,RT112
28.3923571503769,0.237705706436395,0.419535646117973,0.5665923947963,0.570991143181697,0.701091867323899,AC019201.1,processed_pseudogene,RT112
245.559123676205,-0.0878708387342946,0.155133741573736,-0.566419902226937,0.571108368537214,0.701199995990468,DUSP18,protein_coding,RT112
11.1756001262153,0.38059960431661,0.671993941421629,0.566373565082204,0.571139861052854,0.701202857238492,AC022819.3,sense_intronic,RT112
3.61484075074151,-0.611360363312922,1.07976547415221,-0.566197362249368,0.571259622859321,0.701314083102847,RP11-571I18.4,lincRNA,RT112
3.09528356424242,-0.74364171978648,1.31370701463179,-0.566063598278729,0.571350547734693,0.701389897395246,TRAV30,TR_V_gene,RT112
664.074743003457,0.0583332206775065,0.10308502184791,0.565874844199679,0.571478863361788,0.701404178935949,ETAA1,protein_coding,RT112
22.8563520100994,0.263785956746853,0.466132456843115,0.565903431255025,0.571459428909264,0.701404178935949,AC079337.1,processed_pseudogene,RT112
4.57387474171575,0.570176269610019,1.00753521337238,0.565912001925517,0.571453602337217,0.701404178935949,RP11-111H13.1,protein_coding,RT112
5.77000053641928,0.502369941631117,0.887664920439188,0.565945471161077,0.571430849322417,0.701404178935949,RP11-671J11.2,processed_pseudogene,RT112
8.95596005829225,0.382349412510237,0.67575330712227,0.565812121791148,0.571521505290029,0.701420712265146,HIST1H2BO,protein_coding,RT112
3.38634189673839,0.697733379481757,1.23326916995689,0.565759200407276,0.571557485153333,0.701429068060628,FPR2,protein_coding,RT112
52.6859317271532,0.172819803122557,0.305809290860346,0.565122801326132,0.571990240576467,0.701924330645154,MYH11,protein_coding,RT112
10.5245878413528,-0.46791488386905,0.828837993994645,-0.564543236747509,0.572384483613039,0.702372284178388,RP11-364L4.1,processed_pseudogene,RT112
49.2055163197741,0.18953514735384,0.335903393660052,0.564254934398363,0.572580646473314,0.70257714045983,KCNIP4,protein_coding,RT112
1.88399882604803,0.822603529872938,1.45824542412378,0.564104996500995,0.572682677843907,0.702666478989475,CTB-91J4.1,antisense,RT112
2.17730953606629,-0.827372255289467,1.46681130099095,-0.564061822219744,0.572712059148606,0.702666673243609,CTA-315H11.2,sense_intronic,RT112
29.9171218668499,-0.252557513520486,0.448027032834301,-0.563710434887736,0.572951214652892,0.702920167681243,LY6G5B,protein_coding,RT112
1.745661467342,1.05588538584853,1.87322543964592,0.563672350108652,0.572977138139004,0.702920167681243,MIR3151,miRNA,RT112
2.58364304063652,0.826756555384307,1.46685122384501,0.563626727744861,0.573008193028767,0.702922401988505,RP11-660I20.1,processed_pseudogene,RT112
2782.73159176323,0.0436074024718137,0.0774228420063887,0.563236912282494,0.573273570806947,0.703212070709777,MMP28,protein_coding,RT112
77.9164394280092,0.182584275046226,0.324200333309977,0.563183489609963,0.573309944326212,0.7032208137185,AC107983.4,processed_pseudogene,RT112
2.39042011957648,-0.772109586938293,1.37107802151989,-0.563140517767458,0.573339203056537,0.703220829294758,MIR5692B,miRNA,RT112
2.83875201035933,-0.670112202315533,1.1901081748152,-0.563068313029266,0.573388367517561,0.70324525870746,AC019171.4,processed_pseudogene,RT112
14.7504718382876,0.327018221202216,0.580856030749003,0.562993588584304,0.573439249760542,0.703271792333584,RP11-626G11.5,antisense,RT112
16141.8182097984,-0.0409847930544206,0.0729032156196083,-0.562180868238646,0.573992795013067,0.703914762895353,RPS9,protein_coding,RT112
36.0147961801429,-0.223800314329877,0.398179189055444,-0.56205929511478,0.574075620437952,0.703944530237674,MFSD14A,protein_coding,RT112
8.50211795558912,-0.389507560346079,0.692983958825577,-0.56207298218878,0.574066295415632,0.703944530237674,NUTM1,protein_coding,RT112
14.0510991874737,-0.306719265879924,0.545770417545265,-0.56199320450432,0.574120649071151,0.70396384532972,AC011816.4,processed_pseudogene,RT112
2.02986319504699,-0.842033666515077,1.50012055628517,-0.561310664657678,0.574585772633128,0.704498235835172,RNU6-703P,snRNA,RT112
7.09556333160746,-0.445731346377973,0.794184356641599,-0.561244177942331,0.574631090194875,0.704512496596832,GNMT,protein_coding,RT112
7.91481543702078,-0.425148363110854,0.757559843342384,-0.561207628476032,0.574656003150496,0.704512496596832,SMCO2,protein_coding,RT112
11.7632854284864,0.357667778559941,0.637370412587704,0.561161565545255,0.574687401429834,0.704515069204668,RP11-386G11.5,antisense,RT112
6.38121223180176,0.499412870327465,0.891656258189457,0.5600957383976,0.575414137094043,0.705370019190735,RPL21P3,processed_pseudogene,RT112
565.554980912077,0.055777562057825,0.099660992672174,0.559672952900443,0.575702534195087,0.705651599873623,PRR3,protein_coding,RT112
1163.97914161839,0.0485983125372547,0.0868331175823836,0.559674855519804,0.575701236197504,0.705651599873623,PHF8,protein_coding,RT112
4.58362036863643,0.597122526035031,1.06754742391099,0.559340515147752,0.575929349802241,0.70585764901345,RP11-203H19.2,TEC,RT112
1.83823940991536,-1.02641495688955,1.83495449036201,-0.559368072767326,0.575910546187888,0.70585764901345,RP11-460N1.1,processed_pseudogene,RT112
1.78566215987883,-0.916421966370115,1.6388376672422,-0.559190202109675,0.576031919220027,0.705911395833319,RP11-365H22.1,processed_pseudogene,RT112
1.78566215987883,-0.916421966370115,1.6388376672422,-0.559190202109675,0.576031919220027,0.705911395833319,RF00019,misc_RNA,RT112
2.89420835614277,-0.689398734276584,1.23311722374613,-0.559069909170708,0.576114009971735,0.705976015175332,GGT2,protein_coding,RT112
4.63514600162914,0.581616619854443,1.04045082628096,0.559004428814192,0.576158697639124,0.70599479614395,MIR4767,miRNA,RT112
8.03497430442347,0.450538500410974,0.806145765643796,0.558879695970579,0.576243827233181,0.70606312809936,MIR378J,miRNA,RT112
2.90419029946879,0.775719064523017,1.388161593825,0.558810348862602,0.576291158883503,0.706085142183634,TSPEAR-AS2,antisense,RT112
22.4881475935371,0.256521459812207,0.459148014966263,0.558690120507338,0.576373222981889,0.706113728363964,NAMPTL,processed_pseudogene,RT112
2.94043448865408,-0.70621125383208,1.26401650751963,-0.558704138459293,0.576363654484344,0.706113728363964,HNRNPUL2-BSCL2,protein_coding,RT112
46.4904856350622,0.169176528363872,0.30287800926167,0.558563260423812,0.576459819666583,0.706141846876489,GTF2IP18,transcribed_unprocessed_pseudogene,RT112
5.30767003607845,0.506103032407568,0.906138182436209,0.558527432368956,0.576484277570617,0.706141846876489,CTC-339F2.2,lincRNA,RT112
409.603350410919,-0.0669500331881447,0.119868256835669,-0.558530130958096,0.576482435370555,0.706141846876489,ATP9B,protein_coding,RT112
2.10775590996743,-0.869384102572356,1.55760376984268,-0.558154852604243,0.5767386469286,0.706417440038622,RP11-642A1.1,TEC,RT112
2.51091925345038,-0.710790317236631,1.27400098385901,-0.557919755354984,0.576899180820478,0.706553953348351,CTD-2331D11.1,processed_pseudogene,RT112
3.38934053648701,-0.696909100373908,1.2491524387448,-0.557905567613662,0.576908869456776,0.706553953348351,RP5-874C20.6,processed_pseudogene,RT112
2.44420676944363,-0.720443568388781,1.29157786474746,-0.557801111379103,0.576980203711893,0.706578194382326,RP11-31K22.3,processed_pseudogene,RT112
1926.80011002942,-0.0399113301102184,0.0715525423215963,-0.557790524490871,0.57698743384059,0.706578194382326,NAA60,protein_coding,RT112
149.768582169013,0.0983124303481736,0.176325167161543,0.557563233489539,0.577142668520509,0.706732301108965,ALOX15,protein_coding,RT112
4.59372782413173,0.531149599342816,0.952804135290024,0.557459376665215,0.577213606962081,0.706783173570465,AP000619.5,transcribed_unprocessed_pseudogene,RT112
1353.42873424959,-0.059687201033104,0.107098884884992,-0.557309267012436,0.57731614522761,0.70687273205,FHOD3,protein_coding,RT112
2.36148419191568,0.792033879604291,1.42139224922285,0.557224003463744,0.577374391647431,0.70690805270953,SLC24A4,protein_coding,RT112
2.07558910411674,-0.814672039115617,1.46248536700761,-0.557046284013438,0.577495806722442,0.706948715642048,SNORA74B,snoRNA,RT112
4.41577087154182,-0.60296526785985,1.08241514435543,-0.557055461579774,0.577489536462107,0.706948715642048,RP11-233H19.2,antisense,RT112
7.92952285433999,-0.47095804325628,0.845347013138757,-0.55711800708637,0.577446805223768,0.706948715642048,RP11-485G7.5,antisense,RT112
3.37470297481228,0.668189265953543,1.20057142106789,0.556559363506419,0.577828524570632,0.707294174176612,RF00409,snoRNA,RT112
500.936472832973,-0.0638732260368097,0.114766952542599,-0.556547199535525,0.577836837493257,0.707294174176612,RAB2B,protein_coding,RT112
7.02402781878967,0.454050356373288,0.816064505854267,0.556390276891141,0.577944084311575,0.707389437886069,C3orf20,protein_coding,RT112
19.4451083844681,0.26745952302663,0.480923640369516,0.556137192218559,0.578117071594259,0.707421118905036,TMEM110,protein_coding,RT112
6.92997764232069,0.485010543685335,0.872093103065143,0.556145372530375,0.578111479843943,0.707421118905036,RP11-506B6.6,antisense,RT112
8.79040623808286,0.392883993088964,0.706254020813977,0.556292752338817,0.578010740965245,0.707421118905036,DIXDC1,protein_coding,RT112
7.9170262315287,0.406661195403104,0.731064439339788,0.556259029327638,0.578033791008421,0.707421118905036,RP11-6O2.3,antisense,RT112
2.00449795992193,0.855436302336962,1.53802361776725,0.556191915686445,0.57807966519518,0.707421118905036,RP11-434D2.11,transcribed_processed_pseudogene,RT112
5.36707248810599,0.524532727074756,0.943446501974288,0.555975061624693,0.578227903155656,0.707520733366127,RP11-230G5.2,lincRNA,RT112
7.0509423866897,-0.447866344803672,0.80577442480352,-0.555820997809504,0.578333229570181,0.707597832485604,AC195454.1,lincRNA,RT112
