baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneSymbol	gene_type
1347.52202824911	-2.72126466575407	0.0875110939710847	-31.0962249729528	2.70885668114512e-212	1.18426288905699e-209	OLR1	protein_coding
1572.21022821816	-2.4207165282512	0.0790843237499996	-30.609309322838	9.20236505152154e-206	3.95126549399706e-203	DUSP10	protein_coding
1666.28743334017	-2.63193228177477	0.0870096621120156	-30.2487358057596	5.4208849719098e-201	2.28675752893984e-198	RHOU	protein_coding
899.677243794018	3.21935157596152	0.10672341274473	30.1653732125475	6.74341232914329e-200	2.79560947334915e-197	STMN3	protein_coding
1276.28681371437	-2.6975525312127	0.0895690420328471	-30.1170188939103	2.9009513363077e-199	1.18226059121218e-196	HBEGF	protein_coding
9338.77899951446	-1.74977426572864	0.0586180613405223	-29.8504287878766	8.66696886022922e-196	3.47328777073686e-193	TGFBI	protein_coding
15649.6290187123	-2.12599966646026	0.0713057810242852	-29.8152497023515	2.47837375032917e-195	9.76926177486311e-193	PTGES	protein_coding
727.255603967359	-4.70788088953312	0.158133846767767	-29.7714941219828	9.14030927854461e-195	3.54481833230008e-192	STC2	protein_coding
2549.41409587335	2.53928281691598	0.0853451311436356	29.7531069773901	1.58086041646285e-194	6.03361725616654e-192	PLAT	protein_coding
1935.69817735988	-2.58442671544975	0.0872145552114411	-29.632974784818	5.62100773932082e-193	2.11183017331202e-190	MDK	protein_coding
6766.0650939856	-2.15249686842948	0.0727042175615427	-29.6062173643149	1.24280531648106e-192	4.5974236668903e-190	FOSL2	protein_coding
827.741232058264	-2.96287303432532	0.101105066170922	-29.30489189648	8.98477208265737e-189	3.27331582920449e-186	CITED2	protein_coding
1210.51560826141	2.92514928868199	0.100212072366904	29.189589832772	2.62888909784093e-187	9.43457288919181e-185	ALDH1L1	protein_coding
1301.11402234532	-2.46574823008873	0.0845026670966417	-29.1795314255439	3.52702732973128e-187	1.24716723740277e-184	TSC22D3	protein_coding
1216.43894399872	-2.61651489034745	0.0898103481996267	-29.1337796011164	1.34098711214404e-186	4.67304856688455e-184	SMOX	protein_coding
1178.20415430464	-2.61207757979059	0.0901148276544243	-28.9861019299453	9.84924845230041e-185	3.38321684336519e-182	SH3TC1	protein_coding
939.498339079211	-2.7990050711254	0.0967384917425499	-28.9337265932819	4.49695085043066e-184	1.52294624223388e-181	ADM2	protein_coding
882.381301808729	-2.80335622202641	0.097144531615965	-28.8575813315847	4.0702748402035e-183	1.35930220184296e-180	OSMR	protein_coding
4212.81490462387	-1.85754633117721	0.0647194524378597	-28.7015149419061	3.65271356397646e-181	1.20314380336731e-178	FAM107B	protein_coding
1889.79684202309	-2.10346572131174	0.0733012857727594	-28.6961640459169	4.25979415454502e-181	1.38414527629777e-178	FGD3	protein_coding
1434.85627712032	-2.44810741957359	0.0854400129466772	-28.6529383030577	1.47346730903043e-180	4.72393619275157e-178	ADM	protein_coding
611.579650218959	-3.60724273309931	0.125912380640368	-28.6488327418918	1.65763062613067e-180	5.24443794806735e-178	TOR4A	protein_coding
51829.2260614868	-2.12557434741025	0.0744677016883884	-28.5435739148331	3.37528208013467e-179	1.05400854047842e-176	FABP4	protein_coding
5569.54723791436	-1.82254989063176	0.0640605995755245	-28.4504032542352	4.81742016792638e-178	1.48506240945884e-175	ELF3	protein_coding
8664.26107089895	-1.72692134713227	0.0607406203341566	-28.4310785374241	8.35220534305385e-178	2.5421364237181e-175	GLUL	protein_coding
796.058489339857	3.31044681112235	0.116664810854396	28.3757097523946	4.03314520008388e-177	1.21221220420021e-174	RHOXF1-AS1	antisense
687.828767324348	-6.62070171311765	0.233714658204743	-28.3281406650911	1.5562985699151e-176	4.61990112513685e-174	ALPPL2	protein_coding
2606.40175874453	-2.19476073541045	0.0780222114228315	-28.1299478108384	4.21621731839565e-174	1.23632860269297e-171	TGIF1	protein_coding
2198.72160299913	2.17488051912023	0.0774446723380752	28.0830230596891	1.57918427564246e-173	4.57487782021964e-171	SEZ6L2	protein_coding
2344.68116481645	-2.00230950425219	0.0717089054015157	-27.9227453416109	1.41295852379519e-171	4.04459377436373e-169	SOWAHC	protein_coding
3647.88788755923	-2.22323295518716	0.0796707417722166	-27.9052624054074	2.30326853360183e-171	6.51554022240658e-169	AC006262.5	lincRNA
11958.999212137	-1.87762159504305	0.0676219013683378	-27.7664714692894	1.10240959934213e-169	3.08226032746296e-167	SLC3A2	protein_coding
864.388501426869	-3.75401668159266	0.13538579757	-27.7282901823707	3.18451983140913e-169	8.80135394784282e-167	JDP2	protein_coding
2527.72045330216	-1.96999726582354	0.0711123077399879	-27.7026203822066	6.49268080060015e-169	1.77405124830035e-166	CD55	protein_coding
630.071368167893	-3.53380292074831	0.128286851630467	-27.5461037186219	4.92748867499604e-167	1.33125241786831e-164	FAM129A	protein_coding
637.275413596854	3.75944974748284	0.13657554718365	27.5265215846259	8.45500438453633e-167	2.25889533806862e-164	DMBT1	protein_coding
593.956090141154	-6.34550306487759	0.232754269411521	-27.262670974505	1.17598386562828e-163	3.10731121417934e-161	AC092296.1	lincRNA
3557.07694073498	2.15975250488654	0.0796106846092756	27.1289276745511	4.48922722302493e-162	1.17329857149603e-159	LCN2	protein_coding
8673.38778856568	-1.99459466374911	0.0737212139075232	-27.0559118336163	3.2542409959685e-161	8.41378760731854e-159	COL4A2	protein_coding
522.595901653389	-5.63858626020337	0.208505104523092	-27.0429171175466	4.62713381855534e-161	1.18361098582089e-158	CD109	protein_coding
933.35566672286	-2.8905879903233	0.107300257908228	-26.9392455029844	7.62469259186243e-160	1.92984982496139e-157	ABCG2	protein_coding
1632.36338739506	2.23632268341829	0.0833292996301614	26.8371712392125	1.19077185502935e-158	2.98251138064383e-156	SERPINE2	protein_coding
3017.05536522126	-1.87244002764612	0.0697964271503845	-26.8271615624641	1.55823698624766e-158	3.8626606530232e-156	HSPB8	protein_coding
9822.19813303966	-1.59250383934681	0.0596521846091286	-26.6964881467746	5.17013248201048e-157	1.268528933979e-154	SLC2A1	protein_coding
3652.98839594779	-1.7242874582413	0.0646397378030797	-26.6753473458419	9.0961385370381e-157	2.20925910225335e-154	RND3	protein_coding
3745.94857762781	-2.06792929073765	0.0775678657505143	-26.6596131107802	1.38464759657739e-156	3.32938514597034e-154	PIM3	protein_coding
5177.52215280367	-1.64384723399155	0.061908293701643	-26.5529404172211	2.37505796136224e-155	5.65428402781733e-153	ETS2	protein_coding
994.898580835769	-2.91157735804513	0.110060707128246	-26.4542854031681	3.25718347413604e-154	7.67833104270598e-152	C8orf4	protein_coding
2790.19708617889	-2.13156914084619	0.0807956040457007	-26.3822415343353	2.19080917586856e-153	5.11436957609315e-151	ATP2B4	protein_coding
2488.07521776614	-2.25030360814669	0.0855114202929667	-26.3158254235169	1.26389676179392e-152	2.9221536189745e-150	AVPI1	protein_coding
5909.02574253707	-1.69025867315202	0.0643951455324258	-26.2482312785659	7.48780229292035e-152	1.71470672507876e-149	EPHA2	protein_coding
999.743206766665	-2.65864676928935	0.10143269802988	-26.2109440143865	1.99398924251027e-151	4.5231576732226e-149	LPIN2	protein_coding
5054.56825407058	-1.60869659493914	0.0614302090126994	-26.1873859912568	3.6996358669372e-151	8.31380788976683e-149	VEGFA	protein_coding
655.329873731898	-2.98336366902868	0.113981773073232	-26.1740415909473	5.24937253665354e-151	1.16871446892439e-148	PTGIS	protein_coding
472.650564120448	4.78309603449644	0.182846667117644	26.1590550700003	7.77431345293421e-151	1.71498501812663e-148	CP	protein_coding
1682.48776586627	2.16973339893364	0.0834433344273753	26.0024771759578	4.64277604065202e-149	1.01486863543162e-146	FAM111B	protein_coding
4408.8250433913	-1.89717927230023	0.0731985742558101	-25.9182544412693	4.14712410821159e-148	8.98356749386915e-146	OSBP2	protein_coding
1325.62105651567	-2.76182362815723	0.107161941874708	-25.77242983695	1.80716109842719e-146	3.87974898318588e-144	ACKR3	protein_coding
452.445876557116	-4.33463677232022	0.169259002180331	-25.6094902869747	1.196001228543e-144	2.54494243719615e-142	TM4SF1	protein_coding
1583.28794141786	-2.04770313638566	0.0799987564651866	-25.5966870844645	1.66077400644476e-144	3.50292201622494e-142	TIMP2	protein_coding
6240.25236028359	-1.47932181836822	0.0578107596842189	-25.589039591397	2.02041495901282e-144	4.22442414690985e-142	MYC	protein_coding
1176.72446855741	-2.32999892009538	0.0912733522199885	-25.527701825606	9.7122588843163e-144	2.01320055925332e-141	CABLES1	protein_coding
425.194483852886	-4.62986420597582	0.181678821743182	-25.4837859556384	2.98209859619681e-143	6.12859493551728e-141	ATF3	protein_coding
424.567861859019	-5.2007135903857	0.204172070167601	-25.472208740973	4.00700682635068e-143	8.16512535081374e-141	ARHGEF4	protein_coding
1777.44739992469	-2.03586915260428	0.0801451438021074	-25.402277119013	2.37992232377808e-142	4.80884304833983e-140	PLA2G16	protein_coding
1717.28579701844	-2.1052404043417	0.0832178986966718	-25.2979279375375	3.3664164864007e-141	6.7454570346254e-139	IGSF3	protein_coding
4005.17629375361	-1.69457053698344	0.0670845716202237	-25.260212535554	8.74731193486615e-141	1.7382571526765e-138	CDC25B	protein_coding
859.250745721343	-2.56716293182141	0.101685674784961	-25.2460628033428	1.25112739451598e-140	2.46584903288006e-138	PADI3	protein_coding
1254.34543342245	-2.25588270964158	0.0895540194425337	-25.1901893816075	5.13087775981847e-140	1.00302403036451e-137	CCNG2	protein_coding
1387.49490723465	-2.07767343243749	0.0825525573144962	-25.1678869804394	9.00439452448861e-140	1.74605376081717e-137	MAFF	protein_coding
8278.1870747281	2.10186987252703	0.0835723753482823	25.1502947447362	1.40274264146944e-139	2.69831574513062e-137	SLPI	protein_coding
12879.204303439	-1.39841671582208	0.0558750272481016	-25.0275800244839	3.06332818914394e-138	5.84585129428303e-136	TIMP3	protein_coding
583.880982098284	3.04048110490196	0.122700163427189	24.7797641011798	1.48170344290838e-135	2.80531962871905e-133	CLCA4	protein_coding
1746.38657658443	-2.11309169118575	0.0853596076275484	-24.755171092232	2.7272361523224e-135	5.12315572520251e-133	IL1A	protein_coding
483.726471426106	-3.61647324161312	0.146291270203734	-24.7210461470231	6.3525116874349e-135	1.18407863197188e-132	PANX2	protein_coding
1885.81113850763	-2.29489440111021	0.092853709677342	-24.7151611829485	7.34891540360244e-135	1.359266699074e-132	TRIM16L	protein_coding
1918.7400119434	-1.78834623738864	0.0727502711718791	-24.581987236357	1.9685864279977e-133	3.61333287490112e-131	LSS	protein_coding
830.363818759559	2.86878971349492	0.116792833988492	24.5630627798414	3.13649217548885e-133	5.71340563330525e-131	TCN1	protein_coding
613.026147971531	-2.73450970486209	0.11256413934065	-24.2929028807897	2.32991998144114e-130	4.2122500717107e-128	TBX1	protein_coding
467.90952695642	-3.16263174864175	0.131100515283452	-24.1237171478985	1.40963320805054e-128	2.52945003638622e-126	FBXO32	protein_coding
1137.2612343167	-2.26315995615012	0.0938179444152532	-24.1228900319219	1.43809090617992e-128	2.56139969178491e-126	ABHD4	protein_coding
2866.02254955442	1.62382218164088	0.0674248009983874	24.0834553101568	3.72642332074007e-128	6.58837123141139e-126	HSPA1B	protein_coding
464.938999703138	-3.38905428500897	0.141569563895421	-23.9391447692281	1.19883691155417e-126	2.10409003929343e-124	CRISPLD2	protein_coding
1713.49811927847	-2.27348518274355	0.0951196666704506	-23.9013157039354	2.96776096719499e-126	5.17100090262344e-124	MUC2	protein_coding
1056.3141025289	-2.20538924895324	0.0923003136264787	-23.8936268177594	3.56752953609699e-126	6.17131278384547e-124	SIK1	protein_coding
3219.74259693184	-1.8871171394082	0.0792788997013306	-23.8035233399755	3.07066083668698e-125	5.27385998700988e-123	CD99	protein_coding
6809.76151232358	-1.63245223862827	0.0686427052079422	-23.7818750540646	5.14420394838999e-125	8.77250949922251e-123	CORO2A	protein_coding
4357.6467755182	-1.50803250830668	0.063489133356804	-23.7526081799173	1.0326264252406e-124	1.74855650668381e-122	BCAR3	protein_coding
1224.84256254445	-2.22382811338978	0.093762138005134	-23.7177624220558	2.36467110218101e-124	3.97612004559038e-122	DLC1	protein_coding
377.862654670476	4.24230794517604	0.178927111288141	23.7096989642017	2.86392323693838e-124	4.78215515501273e-122	CD96	protein_coding
418.892897980364	-6.07103734568066	0.256369068377672	-23.6808495818109	5.68027525523244e-124	9.41946334565959e-122	IAH1	protein_coding
2131.07282424389	1.73707373643698	0.0733547232265816	23.6804620074895	5.73274237054659e-124	9.44135549998581e-122	NR2F1	protein_coding
1822.95530966273	-1.88842462941205	0.0797698538716134	-23.6734121696073	6.77615126882391e-124	1.10838474325763e-121	PROSER2	protein_coding
2659.48420137221	-1.70010201677546	0.0719475230116158	-23.6297504849608	1.906619099996e-123	3.09761190941917e-121	MAFG	protein_coding
5858.79203281919	-2.28650767772838	0.0972605683850018	-23.5090922837026	3.2926459363621e-122	5.31353500267293e-120	FAT1	protein_coding
6148.86789055914	1.41469942800661	0.0602166630422205	23.4934876250899	4.75445794615388e-122	7.62139608768466e-120	FAM210B	protein_coding
1186.78182870079	-2.1526883542211	0.0919229246734695	-23.4184058206147	2.77541933491627e-121	4.41953363629548e-119	IL1B	protein_coding
5789.79528468871	1.54924035073478	0.0661585103170374	23.4170984701845	2.86186262793066e-121	4.52720308477584e-119	DHRS2	protein_coding
857.553741708033	8.01357533846689	0.342683998061551	23.3847374951763	6.11122406913169e-121	9.60420802237068e-119	PIGR	protein_coding
2162.25823048153	-1.69622674991894	0.0725423335209026	-23.3825776976168	6.42838337258702e-121	1.0037044038562e-118	ZNF185	protein_coding
1885.49123454332	-1.76298940172909	0.075546420740081	-23.3365046875575	1.88956671153183e-120	2.93126655346987e-118	SNAI2	protein_coding
12093.6890449125	-1.51261465325864	0.0648201913205216	-23.3355474959815	1.93232794603187e-120	2.97838624758566e-118	UPK1B	protein_coding
2623.7664058241	-1.809195157682	0.0777663149691184	-23.2645092981511	1.0144738644006e-119	1.55369580060589e-117	AMOTL2	protein_coding
1463.31301358709	2.06909858515836	0.0890201478114609	23.2430369531691	1.67297447417608e-119	2.54599185009898e-117	NPTXR	protein_coding
403.658893541108	-3.25750604165346	0.140174045105482	-23.2390100407116	1.83742541930846e-119	2.77867259165232e-117	LBH	protein_coding
1841.19822084394	1.80839552756881	0.0778669100284926	23.2241850473725	2.59454052188293e-119	3.89910792804218e-117	TMC4	protein_coding
6385.6611591105	1.41823119482568	0.0611348268190075	23.1984168209787	4.72387563039313e-119	7.05500556104366e-117	TUBA4A	protein_coding
515.712926188111	3.11841741657933	0.134552381382844	23.1762335570001	7.90861995524734e-119	1.17384423965384e-116	PRKCB	protein_coding
2600.082084724	-1.85427916074889	0.0804159570504754	-23.0585971834544	1.20599121286966e-117	1.77902200696019e-115	PAG1	protein_coding
1242.09945554657	-2.27541384372928	0.0987500654640753	-23.0421502308478	1.76318366813489e-117	2.58510678660387e-115	IRS2	protein_coding
5390.66034324259	-1.42789779275336	0.0620428607288575	-23.014699450975	3.32163417662389e-117	4.840526895571e-115	FAM84A	protein_coding
2487.62512247772	-1.64681509881559	0.0715855373324509	-23.0048576874907	4.1675977990893e-117	6.03674030597001e-115	VSIR	protein_coding
392.718780492509	-6.00407363603787	0.261699070051193	-22.9426632462368	1.7441929202329e-116	2.51132447706587e-114	CDA	protein_coding
10442.3218063685	-1.58010541529179	0.0689302412016455	-22.9232538251161	2.72440636060336e-116	3.89930660361356e-114	FDFT1	protein_coding
1172.15931749865	-2.26495685790528	0.0991049738395951	-22.854118922136	1.32987059077424e-115	1.89211469557199e-113	AHNAK2	protein_coding
7683.5210536386	-1.44282876359893	0.0632928097804868	-22.79609277267	5.01316364824322e-115	7.09067764247108e-113	ZFP36L1	protein_coding
2011.47746001676	-1.82388135321678	0.0800516544832913	-22.7838058437314	6.63675242938665e-115	9.3322053897428e-113	PSAT1	protein_coding
2155.83739065803	-1.7463792137999	0.0768841065436331	-22.7144372525003	3.22569938211928e-114	4.5094152118057e-112	SPOCK1	protein_coding
17265.8981464214	1.34788719847172	0.0593948344829458	22.6936771556918	5.17272215758357e-114	7.18948579647959e-112	MBOAT7	protein_coding
1578.35798137878	1.95779121411124	0.0865469105686424	22.6211565640864	2.68352615184163e-113	3.70835553569149e-111	C16orf45	protein_coding
744.136828900347	-2.2722041461474	0.100576473682013	-22.591805647624	5.21712198189839e-113	7.16832560312838e-111	FAM114A1	protein_coding
8813.85965970812	-1.29706785005291	0.0574273789957193	-22.5862275579318	5.91916531967594e-113	8.08672330179591e-111	BTG2	protein_coding
4690.62575317057	1.45356348299064	0.064414378878004	22.5658231641662	9.39094430017887e-113	1.26856885223484e-110	FEN1	protein_coding
385.801541231173	3.7458331039841	0.165994078405836	22.5660646449447	9.33981039225548e-113	1.26856885223484e-110	PHGR1	protein_coding
1266.54724747196	-1.95436968464229	0.0868055852008469	-22.5143310781254	3.00438207143372e-112	4.03577468757675e-110	COX10	protein_coding
14643.5439376314	-1.67373999048337	0.0744379329771312	-22.4850412087286	5.81465514220886e-112	7.76741016080068e-110	ATF4	protein_coding
2198.60519226123	-1.63706311933748	0.0729035492580477	-22.4551909474663	1.13866719809793e-111	1.51266589935165e-109	REEP4	protein_coding
2115.95909846589	1.91197122850545	0.0851768659901929	22.4470718225955	1.36684095880898e-111	1.80580718981109e-109	COL4A6	protein_coding
1173.82722607755	-1.93837046264675	0.0865932099980143	-22.3847858589744	5.5370819261178e-111	7.27536256357937e-109	CRYBG2	protein_coding
1181.037100155	-1.86754542604722	0.0834706629211298	-22.3736743029325	7.10380283924547e-111	9.28320322117703e-109	RAB12	protein_coding
1067.48449189688	-2.05642814913485	0.092007406794057	-22.3506804592136	1.18917732676042e-110	1.54560912551104e-108	SGPP1	protein_coding
429.412545516578	-6.68223982875452	0.299585757637815	-22.3049315876792	3.30942514261378e-110	4.27823266420153e-108	ZNF114	protein_coding
790.211634514495	2.53759433825784	0.114648372639844	22.1337144158986	1.49721822378328e-108	1.9251664273192e-106	RP11-181C3.2	antisense
9248.51036683986	-1.58400457177879	0.0716295657203463	-22.1138374335956	2.32625012254339e-108	2.97524915939127e-106	AKR1C1	protein_coding
755.505292193763	-2.51558327216092	0.114059326740753	-22.0550422665446	8.54518012296978e-108	1.08713680453338e-105	SLC6A8	protein_coding
2721.9012976477	-2.19252758714755	0.0995768395279067	-22.0184492452494	1.91712599282334e-107	2.42617339460196e-105	S100A4	protein_coding
548.276761034281	-2.88477703997684	0.131123976671066	-22.0003779111544	2.85589240190255e-107	3.59528443998675e-105	PPP1R3B	protein_coding
2028.97793309061	-2.14004872541966	0.097535877339897	-21.9411439542594	1.05221699641171e-106	1.31773737909997e-104	LGALS1	protein_coding
1718.34184577603	1.64829756537986	0.0753186006119483	21.8843360336992	3.66305804914721e-106	4.56363890112667e-104	PIGM	protein_coding
1613.64405049825	1.93340136175916	0.0883893819820737	21.8736834493454	4.62673391240035e-106	5.73452664554981e-104	CYP24A1	protein_coding
1141.50934813121	-2.05494373186484	0.0940927180128977	-21.8395618201098	9.76875926599231e-106	1.2045631617989e-103	PTPRM	protein_coding
2137.22084322637	-1.65785632648426	0.0759454554161988	-21.8295659351678	1.21569515756471e-105	1.49139745222671e-103	RNF19B	protein_coding
4490.28734411058	-1.41173019914861	0.0647471566932914	-21.8037404458702	2.13810651544817e-105	2.609683815429e-103	IRF2BP2	protein_coding
288.440302146902	-4.58223160668633	0.210608698946142	-21.7570861489351	5.91921355451187e-105	7.18825706657767e-103	KCNMB4	protein_coding
737.510719678879	-2.28714934123092	0.10535968801772	-21.7080117098132	1.72353910722212e-104	2.08253757955557e-102	DNAJB9	protein_coding
3021.11537701605	1.65824793286199	0.0764379232191101	21.6940474443374	2.33511120490674e-104	2.80738744609913e-102	HELLS	protein_coding
2128.63614953025	1.93004432870169	0.0891015046141428	21.6611867224893	4.7679248069518e-104	5.70371900413712e-102	FOXRED2	protein_coding
3507.04046645367	-1.86062849230389	0.0860775180167851	-21.6157312056915	1.27762796336414e-103	1.52082001876686e-101	COL4A1	protein_coding
728.106995776954	-2.22566086014592	0.10323669052432	-21.5588164328226	4.37656991757161e-103	5.18397160926155e-101	FAM49A	protein_coding
8748.91349292211	-1.2410104573785	0.0576400575274523	-21.5303473072949	8.09249000487759e-103	9.53842755721969e-101	KDM1A	protein_coding
8720.40722539576	-1.54723149754466	0.0719818206799259	-21.4947535770812	1.74317955807795e-102	2.04462207190167e-100	LAMB3	protein_coding
388.206368442467	-3.13918969059768	0.146162005377661	-21.4774672972396	2.52926002610652e-102	2.95223579260831e-100	KLK6	protein_coding
360.359783118736	-3.22390511051912	0.150492753243633	-21.422327926315	8.27484508209196e-102	9.6120120772416e-100	ENG	protein_coding
3513.73366706353	1.37810445365744	0.0643680314820032	21.4097654057162	1.08356734772686e-101	1.25261427288905e-99	SLC29A1	protein_coding
6129.04746993679	1.29200486147365	0.0603490153250982	21.4088805677053	1.10433531772516e-101	1.27051400548811e-99	DHFR	protein_coding
1570.63918482478	1.91188008353905	0.0894830020281545	21.3658464759319	2.77772659268432e-101	3.18049694862355e-99	TSPAN8	protein_coding
7804.42275804353	-1.73945242615537	0.081471899327856	-21.3503360116294	3.87145262991187e-101	4.41180466759389e-99	AKR1C2	protein_coding
1718.20316447226	-1.73355188607586	0.0814074711857393	-21.2947517079923	1.2697740143687e-100	1.44017529129695e-98	INSIG1	protein_coding
2331.89314642772	-1.79189657800005	0.0841886003871783	-21.2843136690624	1.58652813190853e-100	1.79098915172491e-98	LAMA3	protein_coding
