baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneSymbol	gene_type
4498.83677702564	0.45146389967161	0.0566761044681174	7.96568331413067	1.64313252044276e-15	2.71160106202541e-13	IQGAP1	protein_coding
1251.11942353357	0.73398897921736	0.0923922495294352	7.94427003299144	1.95337650973241e-15	3.18172054351479e-13	EFEMP1	protein_coding
461.770348750008	1.15387452179897	0.14641257611254	7.88097957454173	3.24824408652802e-15	5.22300991451723e-13	HSPG2	protein_coding
58.7026628264324	4.30417779096365	0.546854024372081	7.87079841993643	3.52385035645765e-15	5.59444698363187e-13	TNFRSF11B	protein_coding
2576.81582461933	-0.682133683517364	0.0869333330983806	-7.84662981626861	4.27366345546012e-15	6.7000358822976e-13	TPX2	protein_coding
686.1965808183	1.02194221412334	0.130398565183297	7.83706640243189	4.61194192703637e-15	7.14110810480125e-13	FAM3C	protein_coding
226.780010203163	1.88656930326482	0.241610186391342	7.8083185624016	5.79559491638802e-15	8.86443310260227e-13	PTPRS	protein_coding
1293.94380689375	0.83575249476678	0.107275772117413	7.79069195467595	6.66432103421624e-15	1.00703511338723e-12	CDC42EP3	protein_coding
26.5449803808611	-6.0107802334009	0.777277901349325	-7.733116074658	1.04945526758008e-14	1.56693666261778e-12	TUBA4B	protein_coding
110.213322822844	-5.94617322207452	0.76963416344961	-7.72597359169052	1.11001641913668e-14	1.63786187397791e-12	KRT81	protein_coding
1341.86402952419	0.73344031254406	0.0954275278489275	7.68583582826518	1.52001324067245e-14	2.21674489122255e-12	CD274	protein_coding
879.996098871223	0.854847746735832	0.112017073597752	7.63140581413105	2.32207459425527e-14	3.34752408748846e-12	INHBA	protein_coding
1093.26286193102	0.764492460665834	0.100408394925834	7.6138301108241	2.66090509208705e-14	3.79239450738134e-12	TMEM30A	protein_coding
1611.54008162391	0.6477811979861	0.0862572468771489	7.5098756503172	5.91835534190545e-14	8.34022614586272e-12	UBE2J1	protein_coding
873.732598075374	1.22286492907258	0.165453049969388	7.39100868372533	1.45719101172966e-13	2.03067662990148e-11	EEF1A2	protein_coding
171.564856187249	1.88018353982072	0.254583998804297	7.38531702169565	1.52090564874698e-13	2.09617567544885e-11	MYPN	protein_coding
2716.16694088738	-0.527054922982662	0.0717241570199726	-7.34835995124901	2.00653550922185e-13	2.73543134311526e-11	SLC3A2	protein_coding
683.037914083054	1.00645755654065	0.137075950425196	7.34233505891238	2.09899120554069e-13	2.83070405375176e-11	PADI2	protein_coding
2436.92171340069	-0.55687453760608	0.0760499783059683	-7.32248121578198	2.43427399954222e-13	3.24794303215517e-11	GARS	protein_coding
2115.9745391376	0.510668849733085	0.070444886098172	7.24919689729381	4.19250047731798e-13	5.53498326173917e-11	PAK2	protein_coding
2846.36265056358	-0.640985162157534	0.0884953484830747	-7.24315089035585	4.38378716760625e-13	5.72723527667891e-11	FTH1	protein_coding
3547.8127942456	0.445954877120367	0.0615877089888345	7.24097201279586	4.45480335641805e-13	5.76001481404074e-11	CDH1	protein_coding
2097.72128249854	0.699584439784041	0.0968041164534978	7.22680465887113	4.94490566167404e-13	6.32847008252202e-11	PTBP3	protein_coding
389.644779691377	1.1199210428539	0.15566198091809	7.19457015931984	6.26578420057215e-13	7.9379258023814e-11	LIPG	protein_coding
776.497675685335	1.24142715592454	0.17311679448335	7.1710382555861	7.44310995739846e-13	9.33514850856915e-11	MAP1B	protein_coding
278.137673181795	2.28213746883792	0.319619534172026	7.1401689347611	9.32162840272946e-13	1.15754320224785e-10	TM4SF1	protein_coding
2256.19442321741	-1.03662316644794	0.146006638991363	-7.09983582670686	1.24905176338979e-12	1.53584384474851e-10	RPL21	protein_coding
123.660266956323	-2.92274428181608	0.41296933248813	-7.07738820267022	1.46896611373352e-12	1.78871582509182e-10	DGKB	protein_coding
2908.16606330614	0.634137231733102	0.09004329809964	7.0425811261531	1.8871089220664e-12	2.27578077889969e-10	SPTAN1	protein_coding
241.114627229407	-1.56837079636208	0.22329426055009	-7.02378463511944	2.15937576049403e-12	2.57932293220154e-10	HIST1H2AC	protein_coding
963.76019942905	0.740969254942883	0.10557485259606	7.01842566409165	2.24382078939261e-12	2.65490569250586e-10	UBE2H	protein_coding
2174.64904388788	-0.672712884075316	0.0963494936975373	-6.98200746323704	2.90991666805825e-12	3.41085746269033e-10	ALPP	protein_coding
131.755949110049	1.96885693055652	0.282337232926844	6.97342291750327	3.09320951510484e-12	3.59213275355971e-10	CITED2	protein_coding
553.304006432249	0.914669109063433	0.131729367365643	6.94354742116519	3.82374170819545e-12	4.39975857836581e-10	GDI1	protein_coding
6484.52449295147	0.33383669891235	0.0480955001836883	6.94112126160132	3.88999915515981e-12	4.43530630945585e-10	FLNB	protein_coding
1137.05010056325	0.630331431371721	0.0909148867089548	6.93320372701554	4.11415038976756e-12	4.64861929625808e-10	JAK1	protein_coding
1619.47003772997	-0.542678211341237	0.0784864835781543	-6.91428876159111	4.70216499080386e-12	5.26558511738054e-10	TFDP1	protein_coding
1452.6870749011	0.571711437313946	0.0829844257210181	6.88938234309121	5.6035147455621e-12	6.21940548131326e-10	DYNLL2	protein_coding
948.819350990732	0.785771273251607	0.11448460040563	6.86355431619222	6.71679685721197e-12	7.38965492834671e-10	RC3H2	protein_coding
1109.61746465376	0.830737095722728	0.121997110325864	6.80948174513121	9.7950960648277e-12	1.06826169430495e-09	ADGRG6	protein_coding
39.4232073494877	5.95060738396458	0.882659524845672	6.74167922790501	1.5656644385643e-11	1.69280718866151e-09	ZNF676	protein_coding
2597.93660147038	-0.611435968080668	0.0908686024077559	-6.72879247484146	1.71076840926947e-11	1.80852020028755e-09	FSTL1	protein_coding
260.137732539973	1.33835395413793	0.198854395236086	6.73032121089903	1.6928894847163e-11	1.80852020028755e-09	TMEM178B	protein_coding
2111.08134695292	-0.857211834387422	0.127402927676067	-6.72835271546475	1.71594565327873e-11	1.80852020028755e-09	EIF2S2	protein_coding
624.794616301929	0.82441572492433	0.123231337735107	6.68998438283986	2.23194414790624e-11	2.33275362525334e-09	CMIP	protein_coding
2123.72862047829	-0.477889576503457	0.0718339731883252	-6.65269586648905	2.87772464250484e-11	2.98284483192526e-09	SUB1	protein_coding
701.21968981411	1.38200326397593	0.207880468027457	6.6480669256209	2.9696728075266e-11	3.0529210124589e-09	CLDN1	protein_coding
317.315589661167	-1.79872739824863	0.271554862882615	-6.62380846048838	3.5006031015643e-11	3.56947675608289e-09	GSTP1	protein_coding
2781.68715451806	-0.417121168319395	0.063020462692326	-6.61882110189882	3.62074707285127e-11	3.66221046675005e-09	SFPQ	protein_coding
838.704754935867	0.903049316773784	0.136749106059975	6.60369447956556	4.01035592290456e-11	4.02383071880552e-09	EPAS1	protein_coding
18.7436874740839	-5.62247873999497	0.852425516505472	-6.59585926409663	4.22799857849929e-11	4.20853636282048e-09	PLCB4	protein_coding
1144.78564047638	0.716261265337893	0.109021343414787	6.5699178060279	5.03430436487657e-11	4.97167286175449e-09	TMEM245	protein_coding
323.927447804481	-1.29931751836608	0.198490357948257	-6.5459981623127	5.90993069632898e-11	5.79080865573109e-09	FZD2	protein_coding
2143.06387249963	0.69813389222436	0.107817611886203	6.47513778139706	9.47254637358852e-11	9.20966485407342e-09	USP22	protein_coding
1596.06947400798	0.618796489457078	0.0957244158633137	6.46435377929772	1.01732613152928e-10	9.81484949356945e-09	MSMO1	protein_coding
463.103505657277	-1.8626169266391	0.289754666081015	-6.42825515747972	1.29076948360469e-10	1.23578861552443e-08	GAS6	protein_coding
