baseMean	log2FoldChange	lfcSE	pvalue	padj	GeneSymbol	gene_type
ENSG00000172534.13	1091.66676753953	0.0950557688195158	0.118332324235306	0.347425107011912	0.783452521007221	HCFC1	protein_coding
ENSG00000129824.15	1898.87028909384	-0.0618454048209104	0.0694401780574493	0.347148600341301	0.783452521007221	RPS4Y1	protein_coding
ENSG00000146067.15	34.9266955667447	-0.0467637720673702	0.224262415863013	0.347906609000034	0.783562524711799	FAM193B	protein_coding
ENSG00000100625.8	308.684912809993	0.107416869011657	0.164666602579415	0.348068654123598	0.783702686822413	SIX4	protein_coding
ENSG00000118898.15	1622.00142944974	0.0695980279746336	0.079690545905894	0.34815067541438	0.783702686822413	PPL	protein_coding
ENSG00000187860.10	17.3443740079011	0.0298847432059407	0.2215300708144	0.348122882266608	0.783702686822413	CCDC157	protein_coding
ENSG00000124356.15	375.971842958703	-0.111918736723821	0.181337085769259	0.348309100505948	0.783922831948113	STAMBP	protein_coding
ENSG00000158427.14	13.5698982846529	0.0349725031305099	0.221485342302156	0.348373373116433	0.78393103278724	TMSB15B	protein_coding
ENSG00000184182.18	60.0522230722779	-0.0920062865087544	0.215698979050486	0.348460113184953	0.783989779620923	UBE2F	protein_coding
ENSG00000106012.17	211.847235060143	-0.110925888660494	0.183395469752033	0.348651114209016	0.784187449306221	IQCE	protein_coding
ENSG00000122952.16	335.521984136287	-0.110521584517075	0.174470078498943	0.348669268836927	0.784187449306221	ZWINT	protein_coding
ENSG00000255717.6	284.813902645171	-0.0979713833200578	0.201830735181037	0.348979709997655	0.784749156568639	SNHG1	processed_transcript
ENSG00000185658.13	407.868234011841	-0.111282578549653	0.1720760739724	0.349053842210227	0.784779373983348	BRWD1	protein_coding
ENSG00000251493.4	151.862268279755	0.0788821703698679	0.217753866593242	0.349159117943573	0.784879588840473	FOXD1	protein_coding
ENSG00000175701.10	100.181837136188	0.0686151852423953	0.220150741041769	0.349459440922467	0.785145190465248	AC011753.3	protein_coding
ENSG00000196781.14	158.139222775493	0.0865631649460843	0.214923951556712	0.349338199670258	0.785145190465248	TLE1	protein_coding
ENSG00000110713.15	1519.48889520911	0.0977651381745522	0.128061851236267	0.349454799380079	0.785145190465248	NUP98	protein_coding
ENSG00000176209.11	77.5779239334847	-0.0672207440659327	0.224484491227717	0.349709816170486	0.785571216658162	SMIM19	protein_coding
ENSG00000117118.9	294.794275871644	-0.110829853827684	0.171856798004783	0.34995636333003	0.785851993375702	SDHB	protein_coding
ENSG00000139629.15	124.90217579441	-0.101162576749433	0.204930785990866	0.349946963927196	0.785851993375702	GALNT6	protein_coding
ENSG00000123213.22	400.479491993323	-0.0889270538404212	0.214214502817896	0.350046351654822	0.785917577165628	NLN	protein_coding
ENSG00000269713.7	147.867578775001	-0.109229680915335	0.18825839271012	0.350118059514174	0.785942102346922	NBPF9	protein_coding
ENSG00000143158.10	285.03829445634	0.105690149893107	0.153855049106654	0.350386035410043	0.78601666795553	MPC2	protein_coding
ENSG00000164105.3	65.8301045206754	-0.0670343493708768	0.224248865737867	0.350598484650191	0.78601666795553	SAP30	protein_coding
ENSG00000280385.1	51.9543003979541	-0.0715636013540403	0.220391928778	0.350694870082464	0.78601666795553	AP000648.5	TEC
ENSG00000110330.8	277.258010413632	-0.0975810300992805	0.215545881004316	0.350362021166276	0.78601666795553	BIRC2	protein_coding
ENSG00000092445.11	108.24192671346	-0.0696337806336704	0.223957038484032	0.350644216086399	0.78601666795553	TYRO3	protein_coding
ENSG00000174109.4	33.3892163130285	-0.0458311150221019	0.224106064036094	0.350686228589531	0.78601666795553	C16orf91	protein_coding
ENSG00000189051.5	11.7146628814664	-0.0364275953369625	0.224051315286013	0.350687153311935	0.78601666795553	RNF222	protein_coding
ENSG00000108771.12	9.10019307131788	0.0251961185878657	0.220657523730188	0.350253617271164	0.78601666795553	DHX58	protein_coding
ENSG00000197128.11	153.270158756875	-0.0913932365064004	0.218965938867262	0.350698388046052	0.78601666795553	ZNF772	protein_coding
ENSG00000224080.1	9.10285505298407	0.0251339403780795	0.220651203292133	0.35101964970979	0.786535665310901	AC126118.1	processed_pseudogene
ENSG00000235823.2	24.9042824307375	-0.042505803561432	0.223918799610865	0.351090296025389	0.786535665310901	OLMALINC	lincRNA
ENSG00000188021.8	402.031303563784	0.107764763898832	0.179049420814207	0.351112440848764	0.786535665310901	UBQLN2	protein_coding
ENSG00000227946.1	10.3028242998063	-0.0357330176230214	0.224142099746326	0.351254853178999	0.78663544244122	AC007383.3	lincRNA
ENSG00000186687.15	199.585010644428	-0.101917899054893	0.211371377104953	0.351375596220494	0.78663544244122	LYRM7	protein_coding
ENSG00000165905.17	9.86300635860206	-0.0355271526793014	0.224181181946908	0.351389946622815	0.78663544244122	GYLTL1B	protein_coding
ENSG00000170633.16	254.048652008526	0.107077989852414	0.185873172134852	0.351400333761832	0.78663544244122	RNF34	protein_coding
ENSG00000177383.4	641.428653388126	0.10587852197575	0.184667022345311	0.351722059865424	0.787083114236748	MAGEF1	protein_coding
ENSG00000257167.2	59.9072811378108	-0.0825272958610052	0.220195191768932	0.351715572472444	0.787083114236748	RP11-181C3.2	antisense
ENSG00000131069.19	342.696111021894	-0.110993013798355	0.18035706842338	0.351844618673048	0.787221131587213	ACSS2	protein_coding
ENSG00000245573.7	11.5312762243334	0.0175651155684543	0.220885225186855	0.352031292768479	0.787366546090928	BDNF-AS1	antisense
ENSG00000149179.13	74.6510535066772	-0.0669812549603385	0.224332731394609	0.352092294624729	0.787366546090928	C11orf49	protein_coding
ENSG00000136436.14	421.608009819393	-0.103762032002589	0.14437386430411	0.35205533374738	0.787366546090928	CALCOCO2	protein_coding
ENSG00000279457.4	11.9459604430502	-0.0357168367182124	0.223969192276878	0.35239862468097	0.787520903240976	RP11-34P13.18	unprocessed_pseudogene
ENSG00000079150.17	9.77744895694336	0.0311245389564658	0.220796209356223	0.352337596683524	0.787520903240976	FKBP7	protein_coding
ENSG00000004799.7	14.2658408500199	0.0565168889965974	0.222434841546328	0.352404945564755	0.787520903240976	PDK4	protein_coding
ENSG00000131725.13	194.590788277964	0.108594127693473	0.199858109047001	0.352307731789301	0.787520903240976	WDR44	protein_coding
ENSG00000204228.3	20.1826791568771	-0.040194021283896	0.223810852653429	0.352501225705559	0.787599939238444	HSD17B8	protein_coding
ENSG00000171222.10	153.422704388366	-0.0930331421676213	0.209673609731064	0.352640581268052	0.787775175500331	SCAND1	protein_coding
ENSG00000047230.14	119.783089227585	-0.0806225681632987	0.22256947478482	0.353099908160672	0.788665022027551	CTPS2	protein_coding
ENSG00000118922.17	104.951818140592	-0.0988454166381116	0.210765513167669	0.35346079291206	0.789334724067864	KLF12	protein_coding
ENSG00000182923.16	139.634716867771	0.107658441806695	0.197741391236968	0.353622854415829	0.789423948134783	CEP63	protein_coding
ENSG00000159063.12	230.485256229575	0.106427116171125	0.15819144955761	0.353585004598166	0.789423948134783	ALG8	protein_coding
ENSG00000113460.12	782.541127776633	-0.10279046078751	0.143359055758642	0.353685912852416	0.78942842278297	BRIX1	protein_coding
ENSG00000279406.1	11.5878427563072	0.0180235968577465	0.220870439806532	0.353806921500305	0.789562218674309	RP11-327E2.5	TEC
ENSG00000114784.3	103.537559184073	-0.101225438979558	0.201218462787761	0.354729590569701	0.789744825864196	EIF1B	protein_coding
ENSG00000114904.12	159.653330033451	-0.0852648362125925	0.221175241691426	0.354756772596773	0.789744825864196	NEK4	protein_coding
ENSG00000112624.12	105.694146923117	-0.0932499856777566	0.215475841458961	0.35463852276087	0.789744825864196	GLTSCR1L	protein_coding
ENSG00000106049.8	589.030564528509	-0.0932168032518695	0.120323068158119	0.354332741932788	0.789744825864196	HIBADH	protein_coding
ENSG00000232434.2	32.0635973832713	0.0646643098845652	0.224288195933822	0.354124148856998	0.789744825864196	C9orf172	protein_coding
ENSG00000135698.9	138.455131139192	-0.0879560229385264	0.219915868781912	0.354201027817442	0.789744825864196	MPHOSPH6	protein_coding
ENSG00000125454.11	64.1208424971953	-0.0900670063250156	0.215574550163906	0.354676447740394	0.789744825864196	SLC25A19	protein_coding
ENSG00000185761.10	29.7957075736371	0.0444623831662523	0.22193520133971	0.354188567458744	0.789744825864196	ADAMTSL5	protein_coding
ENSG00000104886.11	106.600146044671	-0.101359554034048	0.205257886080693	0.354468843405305	0.789744825864196	PLEKHJ1	protein_coding
ENSG00000187650.3	12.8661781238894	0.0294221761458052	0.221120829838493	0.35424410508957	0.789744825864196	VMAC	protein_coding
ENSG00000130313.6	63.2049534538043	-0.0664572835480824	0.224003536228014	0.354804926020504	0.789744825864196	PGLS	protein_coding
ENSG00000161265.14	14.5494230020335	0.0418969590691101	0.221877916390851	0.354782539127947	0.789744825864196	U2AF1L4	protein_coding
ENSG00000073008.14	792.420416818041	0.099184381596098	0.132454480779966	0.354580708095597	0.789744825864196	PVR	protein_coding
ENSG00000125503.12	314.303809700216	0.10328163565103	0.195004701389871	0.354507456961115	0.789744825864196	PPP1R12C	protein_coding
ENSG00000099326.8	41.8684029467626	-0.0481252441161927	0.224170069297774	0.354766658629322	0.789744825864196	MZF1	protein_coding
ENSG00000116661.10	11.0074191268637	-0.0360750444008045	0.224083516736162	0.355149457132608	0.79019967158097	FBXO2	protein_coding
ENSG00000077254.14	526.598775611446	-0.0972596162210059	0.129065528671073	0.355229468611167	0.79019967158097	USP33	protein_coding
ENSG00000144741.17	45.3975301755775	-0.0761344812937831	0.221769744980739	0.355198607875511	0.79019967158097	SLC25A26	protein_coding
ENSG00000130479.10	145.858598222571	0.0959565774855481	0.208288237244506	0.355253727061112	0.79019967158097	MAP1S	protein_coding
ENSG00000272763.1	94.8298067289565	-0.0834554622795236	0.220887781330771	0.355484488551053	0.79044100377732	RP11-357H14.17	lincRNA
ENSG00000159216.18	570.089659120588	0.091124160311801	0.114292416667812	0.355424381739251	0.79044100377732	RUNX1	protein_coding
ENSG00000275765.5	7.99479373508644	0.0124622009258664	0.220945744129946	0.355603187931617	0.790568985549485	RP11-54C4.3	lincRNA
ENSG00000134248.13	261.61234041728	-0.109156132984889	0.187213768294723	0.355761495269925	0.790745892667587	LAMTOR5	protein_coding
ENSG00000135828.11	29.7175765564292	-0.0673933654981518	0.22243713352465	0.355887240629677	0.790745892667587	RNASEL	protein_coding
ENSG00000164087.7	123.573667051766	-0.103246661441446	0.203199529725685	0.356062673544623	0.790745892667587	POC1A	protein_coding
ENSG00000111981.4	32.8148954296718	0.0552645568836367	0.221778416340037	0.355903759841135	0.790745892667587	ULBP1	protein_coding
ENSG00000008311.14	150.246985412495	0.105180427466135	0.204117305290117	0.356196296044602	0.790745892667587	AASS	protein_coding
ENSG00000160401.14	24.572814939478	0.0738123261151439	0.222305710316584	0.356245599307492	0.790745892667587	CFAP157	protein_coding
ENSG00000139197.10	319.325645724239	-0.103435231325834	0.146704881979607	0.355940008384538	0.790745892667587	PEX5	protein_coding
ENSG00000159905.14	23.4025030752393	0.0572299648221507	0.222058793529874	0.356269048498119	0.790745892667587	ZNF221	protein_coding
ENSG00000159231.5	27.7227333209667	0.0443688229256995	0.222242541929761	0.356294321011706	0.790745892667587	CBR3	protein_coding
ENSG00000125354.22	135.966262477866	-0.0934782179299199	0.215717661520126	0.356242404009374	0.790745892667587	SEPT6	protein_coding
ENSG00000184260.5	10.4599797634152	0.0340001305864162	0.221134690383072	0.357006532675123	0.791104450298087	HIST2H2AC	protein_coding
ENSG00000125630.15	361.710284650698	-0.106885473526582	0.153049238528096	0.356688467858041	0.791104450298087	POLR1B	protein_coding
ENSG00000081307.12	302.759583288985	0.106836755049056	0.175779718519485	0.356867051664981	0.791104450298087	UBA5	protein_coding
ENSG00000204642.13	35.1111337822518	-0.0459944414982627	0.223999141305471	0.35693176087881	0.791104450298087	HLA-F	protein_coding
ENSG00000090857.13	96.9233178008903	-0.0698066363700775	0.223757224382384	0.356730954919834	0.791104450298087	PDPR	protein_coding
ENSG00000179029.14	29.2526594944544	-0.0672690063626086	0.222316363979208	0.356815570555336	0.791104450298087	TMEM107	protein_coding
ENSG00000108298.10	3505.80971455571	-0.062350866580809	0.0718002937779485	0.356847018539076	0.791104450298087	RPL19	protein_coding
ENSG00000105655.18	10.1288853620901	-0.0353423373976553	0.224077195712544	0.356539191089869	0.791104450298087	ISYNA1	protein_coding
ENSG00000100242.15	432.297418842875	-0.110344314492371	0.183664033658772	0.356963078853503	0.791104450298087	SUN2	protein_coding
ENSG00000130147.15	348.869114691653	0.102491981904872	0.142892808906594	0.357101580302712	0.791121895182472	SH3BP4	protein_coding
ENSG00000103245.13	43.8540002883685	-0.048224075701501	0.224079694009741	0.357136775110602	0.791121895182472	NARFL	protein_coding
ENSG00000143028.8	8.08515055692246	-0.034488450949247	0.224290980166022	0.357480131461428	0.791456536382646	SYPL2	protein_coding
ENSG00000081692.12	48.3652844716901	-0.0829486323942252	0.218065240464058	0.357834082409241	0.791456536382646	JMJD4	protein_coding
ENSG00000075975.15	195.290910144189	-0.100582370195041	0.208698928712765	0.357709328357499	0.791456536382646	MKRN2	protein_coding
ENSG00000151012.13	868.122357784733	0.0968324326548439	0.12528568169968	0.357749645751102	0.791456536382646	SLC7A11	protein_coding
ENSG00000157240.3	70.5774330776608	0.0750461010326283	0.218915854599828	0.357647290917065	0.791456536382646	FZD1	protein_coding
ENSG00000164778.4	8.33711828525032	0.0359581530936207	0.223251529629129	0.357593365135416	0.791456536382646	EN2	protein_coding
ENSG00000140043.11	69.6955150760073	0.0629747001178332	0.220796642155848	0.357583748985494	0.791456536382646	PTGR2	protein_coding
ENSG00000140391.14	717.46721159324	0.0870108590809403	0.108442466562742	0.35789995113916	0.791456536382646	TSPAN3	protein_coding
ENSG00000179918.18	363.431836119261	0.102330803196602	0.191978968349888	0.35786965696703	0.791456536382646	SEPHS2	protein_coding
ENSG00000173581.7	21.6863691295737	-0.0403567157234162	0.223660635952145	0.357657389154835	0.791456536382646	CCDC106	protein_coding
ENSG00000072840.12	85.3173591829199	0.0632531683187637	0.220437547962909	0.358092918490539	0.791738720740471	EVC	protein_coding
ENSG00000273230.1	31.9594768868382	0.0741097575802586	0.222965131021405	0.358211254163322	0.791738720740471	RP11-1246C19.1	lincRNA
ENSG00000254951.7	7.8738494347918	-0.0342305587048175	0.22429906944361	0.358192197710209	0.791738720740471	RP11-494M8.4	sense_overlapping
ENSG00000228393.3	13.3761515168122	0.0320816570970583	0.221253444609476	0.358290526738224	0.791778586690349	RP11-325F22.3	antisense
ENSG00000117505.12	891.984700749859	-0.0869973209033046	0.108897313282187	0.358389816504129	0.791862667019547	DR1	protein_coding
ENSG00000134574.11	250.577585122279	0.0772665016841456	0.217358791269657	0.358629278532952	0.792200190446081	DDB2	protein_coding
ENSG00000089177.18	67.5684454648213	-0.0659517223649446	0.223820932324958	0.358665113292448	0.792200190446081	KIF16B	protein_coding
ENSG00000175106.16	20.0101843954644	0.0643994290415152	0.222522527418819	0.3590355370121	0.792882919481888	TVP23C	protein_coding
ENSG00000169860.6	5.89675496848249	-0.0336278830504926	0.2246390416266	0.359343160262734	0.792982126604122	P2RY1	protein_coding
ENSG00000165660.7	125.871381815952	-0.097570200095069	0.209866986747219	0.359428808631037	0.792982126604122	FAM175B	protein_coding
ENSG00000135506.15	840.884702194944	0.103935086944015	0.154554793951406	0.359562656333486	0.792982126604122	OS9	protein_coding
ENSG00000125952.18	352.557561071074	0.105963161627829	0.162714528533823	0.359360510706075	0.792982126604122	MAX	protein_coding
ENSG00000137821.11	81.6131943883923	0.0569787947798204	0.220796924859614	0.359531739885894	0.792982126604122	LRRC49	protein_coding
ENSG00000074755.14	422.937806070632	-0.102440786000829	0.148818954549041	0.359478202213383	0.792982126604122	ZZEF1	protein_coding
ENSG00000158201.9	101.22927119835	0.0953763748582282	0.214240848880852	0.359571091127608	0.792982126604122	ABHD3	protein_coding
ENSG00000065000.16	1133.95593431145	0.09455303748901	0.122391257565815	0.359530406729457	0.792982126604122	AP3D1	protein_coding
ENSG00000171720.9	341.535410760815	-0.104428995692158	0.181548801403746	0.359782974260227	0.79317883327958	HDAC3	protein_coding
ENSG00000185347.17	73.7586239029791	0.0896371228124201	0.213639642498094	0.359765796394842	0.79317883327958	C14orf80	protein_coding
ENSG00000221995.5	12.7804362926253	0.0284518210506501	0.220945131571785	0.360038331655545	0.793485401818889	TIAF1	protein_coding
ENSG00000141577.13	134.396954123665	0.0965477820437022	0.205800927020757	0.360044768172577	0.793485401818889	CEP131	protein_coding
ENSG00000162729.13	93.5891657103055	0.086287348702057	0.219958843836682	0.360427118391689	0.793760797397703	IGSF8	protein_coding
ENSG00000085365.17	479.920727562855	0.105107757830988	0.169174680500272	0.360413275221247	0.793760797397703	SCAMP1	protein_coding
ENSG00000128513.14	176.807245526392	0.10335453767146	0.206548402859654	0.360329979894315	0.793760797397703	POT1	protein_coding
ENSG00000099290.16	241.526301187636	0.105496809341663	0.183769703818741	0.360537211724319	0.793760797397703	WASHC2A	protein_coding
ENSG00000103811.15	139.680797781482	-0.0986901901360838	0.208985108609512	0.360488238428209	0.793760797397703	CTSH	protein_coding
ENSG00000184060.10	18.9172593110768	-0.0391106016234633	0.223652571485878	0.360538063659452	0.793760797397703	ADAP2	protein_coding
ENSG00000166167.17	137.165242188194	-0.106057094430698	0.188254211840621	0.360795526702445	0.794057218768105	BTRC	protein_coding
ENSG00000152556.16	255.417011984302	-0.101810027400986	0.192011684170466	0.360734564770185	0.794057218768105	PFKM	protein_coding
ENSG00000171960.10	174.840751952939	-0.107031461453342	0.174216433421345	0.36129222909205	0.795015065037476	PPIH	protein_coding
ENSG00000144648.15	273.724443831689	-0.100516934139607	0.208607841573035	0.361871216739894	0.795882774697539	ACKR2	protein_coding
ENSG00000151532.13	155.680173146259	0.105495193721431	0.186105741546589	0.361814580538136	0.795882774697539	VTI1A	protein_coding
ENSG00000235194.8	27.4411145563598	0.0678756328826611	0.221315125210941	0.361805917241499	0.795882774697539	PPP1R3E	protein_coding
ENSG00000146013.10	11.1684530228374	0.0128634860012083	0.221039546724345	0.362008774833613	0.795914548307875	GFRA3	protein_coding
ENSG00000062524.15	13.5222702246848	-0.0364588844058429	0.223739701479313	0.362001076982845	0.795914548307875	LTK	protein_coding
ENSG00000103995.13	182.138583357475	-0.105796705901032	0.193261220908907	0.362220677801862	0.796245046579069	CEP152	protein_coding
ENSG00000116604.17	162.543749133337	0.103866783677596	0.204789827710953	0.363160118707234	0.796550227496237	MEF2D	protein_coding
ENSG00000120333.4	126.783997582098	-0.104771623025465	0.190160856428963	0.362790143395727	0.796550227496237	MRPS14	protein_coding
ENSG00000163002.12	103.445351967851	-0.0843430817368347	0.219527600386428	0.363105354465412	0.796550227496237	NUP35	protein_coding
ENSG00000118503.14	53.5205765446404	0.0849556790368419	0.219301988125596	0.363185469580747	0.796550227496237	TNFAIP3	protein_coding
ENSG00000273151.1	21.9452261301448	-0.04008566004571	0.223567607351501	0.362917193653971	0.796550227496237	RP11-449P15.2	antisense
ENSG00000106537.7	964.48511391508	-0.10137605556306	0.136242135943791	0.36307592283869	0.796550227496237	TSPAN13	protein_coding
ENSG00000147533.16	343.921042600971	-0.104894522650122	0.170550700194805	0.362435590716423	0.796550227496237	GOLGA7	protein_coding
ENSG00000175213.2	57.1781898732977	-0.0882354284547045	0.214616309210602	0.363283580165917	0.796550227496237	ZNF408	protein_coding
ENSG00000069345.11	512.00276654457	-0.107183453655082	0.164305992467062	0.362910135342027	0.796550227496237	DNAJA2	protein_coding
ENSG00000262714.1	18.6906160256599	-0.0387460394400944	0.223605091825407	0.362791794224274	0.796550227496237	RP11-44F14.8	lincRNA
ENSG00000074842.7	161.143384064381	-0.0942766577625481	0.213363828716702	0.362671429773311	0.796550227496237	C19orf10	protein_coding
ENSG00000161847.13	87.97506091268	-0.0694956213953707	0.223351989393853	0.362601989126977	0.796550227496237	RAVER1	protein_coding
ENSG00000099330.8	26.522372938061	0.0390988714576034	0.222062242047062	0.36312947301927	0.796550227496237	OCEL1	protein_coding
ENSG00000063180.8	21.5035119420228	0.0644103734319867	0.222914625320167	0.363243565551024	0.796550227496237	CA11	protein_coding
ENSG00000128266.8	37.9756830775465	-0.0463595084052645	0.223870152776591	0.36290716879353	0.796550227496237	GNAZ	protein_coding
ENSG00000138496.16	137.938924148217	0.1062927728757	0.195120795448269	0.363505824594752	0.796767301578258	PARP9	protein_coding
ENSG00000147853.16	782.256669382113	0.0820942137418282	0.101510466215742	0.363504468751819	0.796767301578258	AK3	protein_coding
ENSG00000162923.14	971.134750750342	0.0916041298141851	0.119405303041849	0.364144558859352	0.797037962103717	WDR26	protein_coding
ENSG00000084676.15	321.686564522068	0.106654720487114	0.165411393794392	0.364333515168183	0.797037962103717	NCOA1	protein_coding
ENSG00000245958.6	19.6907818187239	-0.0392005652912448	0.223566486148934	0.364481589417715	0.797037962103717	RP11-33B1.1	transcribed_unprocessed_pseudogene
ENSG00000245937.7	87.2211011943499	-0.0787592816657581	0.2170022511401	0.36440424225161	0.797037962103717	CTC-228N24.3	lincRNA
ENSG00000106052.13	2726.26202022259	0.0734346943710022	0.0901026042798457	0.364677229992698	0.797037962103717	TAX1BP1	protein_coding
ENSG00000106608.16	619.954497196718	-0.0948618279145158	0.127580044413293	0.364348804819969	0.797037962103717	URGCP	protein_coding
ENSG00000181404.16	16.3991757556935	-0.0377259815060847	0.223624362987356	0.363950669002579	0.797037962103717	WASHC1	protein_coding
ENSG00000169071.14	6.34090271470228	-0.0336292528838196	0.224498310517804	0.364311297440869	0.797037962103717	ROR2	protein_coding
ENSG00000268996.3	36.1611772092748	0.0540868984569936	0.2213179442024	0.364431139996098	0.797037962103717	MAN1B1-AS1	antisense
ENSG00000166171.12	54.5732281566801	0.0485247931597921	0.221186029229217	0.364586931807245	0.797037962103717	DPCD	protein_coding
ENSG00000110047.17	1141.07565849859	-0.086589539276413	0.111028933568421	0.363951082603805	0.797037962103717	EHD1	protein_coding
ENSG00000149591.16	44.6872458521828	-0.0739429506462733	0.219508653658539	0.363917638797679	0.797037962103717	TAGLN	protein_coding
ENSG00000120458.10	23.5795239283751	-0.0408893569152088	0.223577383165747	0.364657622021177	0.797037962103717	MSANTD2	protein_coding
ENSG00000265749.5	12.1978351408081	0.0228947212494857	0.220827991306403	0.364536792089843	0.797037962103717	RP11-849F2.5	antisense
ENSG00000132481.6	110.485924077683	0.0988705215926364	0.20266846122105	0.363833136352259	0.797037962103717	TRIM47	protein_coding
ENSG00000160570.13	143.778251806363	0.0924583561635196	0.208156001473352	0.363944813560466	0.797037962103717	DEDD2	protein_coding
ENSG00000102103.15	234.527100475919	-0.107150489116004	0.174797090896385	0.36403670175024	0.797037962103717	PQBP1	protein_coding
ENSG00000157184.6	111.57399118201	-0.102244391561127	0.197245495098892	0.365015976936131	0.79764349869599	CPT2	protein_coding
ENSG00000174780.16	1007.9371821551	-0.090898313167457	0.117023359064031	0.365092396133053	0.797675681311317	SRP72	protein_coding
ENSG00000176407.17	402.74291799109	-0.104515002951574	0.154158097001173	0.365189515558966	0.797753072508436	KCMF1	protein_coding
ENSG00000168883.19	517.401514232863	-0.0979460889046642	0.13776689023244	0.365279510123503	0.797807560480601	USP39	protein_coding
ENSG00000102030.15	158.657866342951	0.10717731711122	0.183336888138271	0.365337862769191	0.797807560480601	NAA10	protein_coding
ENSG00000164327.12	560.650631022657	-0.0937840342933063	0.125872929367919	0.365570615395482	0.798181029561563	RICTOR	protein_coding
ENSG00000196812.4	25.4063098391164	-0.0415946336005332	0.223576239957006	0.365721947052353	0.798376629307263	ZSCAN16	protein_coding
ENSG00000162694.13	124.588621568211	-0.0826280306255496	0.21437147845098	0.365985856484514	0.798539097164352	EXTL2	protein_coding
ENSG00000187372.11	22.4831555048648	-0.0619259113562955	0.222032486268956	0.365944345297448	0.798539097164352	PCDHB13	protein_coding
ENSG00000135108.14	495.171395856669	0.101675013848451	0.180779887971779	0.366078789478368	0.798539097164352	FBXO21	protein_coding
ENSG00000011258.15	125.582381746728	-0.102654268495952	0.193029673485863	0.366105163804352	0.798539097164352	MBTD1	protein_coding
ENSG00000258890.6	94.7401485056332	-0.0814628933429527	0.220029638858129	0.365922391950162	0.798539097164352	CEP95	protein_coding
ENSG00000136935.13	254.544412790556	0.104950585559177	0.178712009343533	0.366263881585652	0.798750546281411	GOLGA1	protein_coding
ENSG00000128833.12	715.043200415931	-0.102534964939861	0.145905475146887	0.36633138119904	0.798763028482898	MYO5C	protein_coding
ENSG00000176182.5	41.6537411357166	0.0854877841301281	0.217120010613082	0.366458595767836	0.798905689306715	MYPOP	protein_coding
ENSG00000137502.9	77.9621907735276	0.0991343283504486	0.20399595247237	0.366835626194308	0.799278439938123	RAB30	protein_coding
ENSG00000182774.11	25.3841226826237	-0.0414600139628815	0.223550967444179	0.366734623496614	0.799278439938123	RPS17	protein_coding
ENSG00000089280.18	1224.34715201392	-0.0839477352051257	0.105145505701436	0.366837998698816	0.799278439938123	FUS	protein_coding
ENSG00000103018.16	900.671518735822	0.0972370695760593	0.135892633050855	0.366876839987066	0.799278439938123	CYB5B	protein_coding
ENSG00000100632.10	686.227389230238	-0.107987886557528	0.174348296434911	0.366978152782184	0.799364473631005	ERH	protein_coding
ENSG00000137700.17	73.0701057517624	-0.064533238588643	0.22346358937538	0.367084151822006	0.799460684362227	SLC37A4	protein_coding
ENSG00000169972.11	59.0100062446467	-0.0856587880487395	0.21506964676961	0.367831226349348	0.799605382661421	PUSL1	protein_coding
ENSG00000215908.10	28.0667435124553	-0.0424308836301337	0.223542743179207	0.368140049728031	0.799605382661421	CROCCP2	transcribed_unprocessed_pseudogene
ENSG00000066136.20	189.182698155812	-0.0965959484105283	0.21088798061959	0.36746162644858	0.799605382661421	NFYC	protein_coding
ENSG00000119280.16	447.644074159395	0.0938530351277245	0.185778994471494	0.367495941745648	0.799605382661421	C1orf198	protein_coding
ENSG00000130429.13	41.1477855667432	0.0546450931219804	0.221128811969252	0.367326984955663	0.799605382661421	ARPC1B	protein_coding
ENSG00000104231.10	293.424315179275	-0.0986499233155196	0.208551980303668	0.367970549605313	0.799605382661421	ZFAND1	protein_coding
ENSG00000228065.10	22.4023118972573	0.0498637573184799	0.221646701493484	0.367743968666064	0.799605382661421	RP11-222A11.1	lincRNA
ENSG00000052841.14	240.296170062396	-0.0974496867240926	0.209367050799459	0.368135220858711	0.799605382661421	TTC17	protein_coding
ENSG00000134802.17	47.1352642362247	-0.0634074991670317	0.22101864158241	0.36785674505877	0.799605382661421	SLC43A3	protein_coding
ENSG00000231887.7	9.66138577043254	0.0285042126324327	0.22053947081894	0.368014664873566	0.799605382661421	PRH1	protein_coding
ENSG00000139921.12	744.966397970544	0.0875695750916117	0.113249198579429	0.368109464895624	0.799605382661421	TMX1	protein_coding
ENSG00000138592.13	657.248185699854	-0.0904778159208929	0.11902109330792	0.367561835084555	0.799605382661421	USP8	protein_coding
ENSG00000039523.19	486.6943696803	-0.107608892209981	0.183162873580808	0.367406952671598	0.799605382661421	FAM65A	protein_coding
ENSG00000167264.17	61.4480610022083	-0.0878090712997847	0.213983049634441	0.368092800866141	0.799605382661421	DUS2	protein_coding
ENSG00000161091.12	252.841393073452	0.104326506092612	0.178182602884479	0.368047864444845	0.799605382661421	MFSD12	protein_coding
ENSG00000251322.7	56.3189454873225	0.055824160397505	0.22094086786277	0.367734800410777	0.799605382661421	SHANK3	protein_coding
ENSG00000167716.18	103.786969724381	-0.0927480239289306	0.210642365942643	0.368236957338246	0.799607450777993	WDR81	protein_coding
ENSG00000250462.8	79.2887611279379	-0.0936220705663797	0.207213401656386	0.368264684407034	0.799607450777993	LRRC37BP1	transcribed_unprocessed_pseudogene
ENSG00000034533.11	68.0591302179327	0.067909746117396	0.219132342003274	0.368510714865865	0.799739667947906	ASTE1	protein_coding
